ablation_variant,load_level,run_id,seed,generated_tasks,completed_tasks,attempted_interactions,successful_cooperations,failed_interactions,blocked_privacy_interactions,cooperation_rate,task_completion_ratio,reliability_score,resource_efficiency,fairness_index,trust_stability_index,privacy_exposure_risk,candidate_privacy_risk,accepted_privacy_exposure,avg_trust,trust_variance,avg_preference,avg_reciprocity,avg_privacy_risk,avg_total_utility,avg_system_utility,avg_social_utility,avg_resource_utility,avg_privacy_utility,avg_incentive_utility,energy_consumed,bandwidth_consumed,compute_consumed,throughput_mbps,packet_delivery_ratio,e2e_delay_ms,active_nodes
without_social_graph_adaptation,high,8,1008,6.978000,4.758000,6.586000,4.758000,1.828000,0.392000,0.721538,0.682310,0.682310,0.661861,0.871524,0.701037,0.465056,0.540117,0.465056,0.479078,0.074741,0.578636,0.583926,0.435646,0.753839,0.749686,0.730155,0.981746,0.534944,0.783326,0.060889,0.260132,0.346055,38.064000,0.721538,95.954830,50.000000
without_social_graph_adaptation,high,9,1009,7.022000,4.868000,6.632000,4.868000,1.764000,0.390000,0.733114,0.692738,0.692738,0.672136,0.865579,0.697453,0.467606,0.532355,0.467606,0.482493,0.075637,0.586927,0.613116,0.437425,0.757933,0.751298,0.739339,0.981811,0.532394,0.795444,0.061004,0.261208,0.347184,38.944000,0.733114,96.503131,50.000000
without_social_graph_adaptation,high,10,1010,7.012000,4.966000,6.822000,4.966000,1.856000,0.190000,0.729371,0.708440,0.708440,0.686898,0.893062,0.684548,0.464606,0.531506,0.464606,0.499916,0.078863,0.596265,0.606293,0.449675,0.758734,0.753182,0.739561,0.981860,0.535394,0.793763,0.062868,0.266575,0.356553,39.728000,0.729371,96.100913,50.000000
without_social_graph_adaptation,high,11,1011,7.022000,4.888000,6.826000,4.888000,1.938000,0.196000,0.713471,0.694655,0.694655,0.673580,0.884815,0.703680,0.474908,0.536931,0.474908,0.482307,0.074080,0.583969,0.607083,0.459781,0.752885,0.750241,0.729702,0.981892,0.525092,0.786987,0.062691,0.267321,0.355229,39.104000,0.713471,96.779192,50.000000
without_social_graph_adaptation,high,12,1012,6.958000,4.740000,6.630000,4.740000,1.890000,0.328000,0.713895,0.679714,0.679714,0.659227,0.864706,0.706432,0.474501,0.542083,0.474501,0.474911,0.073392,0.577379,0.590180,0.448656,0.751718,0.749073,0.728019,0.981691,0.525499,0.783970,0.061590,0.261294,0.350840,37.920000,0.713895,96.647063,50.000000
without_social_graph_adaptation,high,13,1013,6.978000,4.820000,6.650000,4.820000,1.830000,0.328000,0.725157,0.690762,0.690762,0.670173,0.865061,0.702203,0.462574,0.531565,0.462574,0.480752,0.074449,0.577055,0.574664,0.437660,0.754313,0.748954,0.729624,0.981900,0.537426,0.785460,0.061201,0.258956,0.348289,38.560000,0.725157,95.945064,50.000000
without_social_graph_adaptation,high,14,1014,6.940000,4.746000,6.488000,4.746000,1.742000,0.452000,0.732236,0.683298,0.683298,0.663049,0.843362,0.709736,0.475058,0.545279,0.475058,0.471406,0.072566,0.575788,0.596024,0.439693,0.754061,0.749226,0.734789,0.981746,0.524942,0.789247,0.059964,0.256128,0.340544,37.968000,0.732236,95.992658,50.000000
without_social_graph_adaptation,high,15,1015,7.010000,4.808000,6.682000,4.808000,1.874000,0.328000,0.717769,0.684988,0.684988,0.664346,0.871175,0.693278,0.464481,0.539879,0.464481,0.478711,0.076681,0.582482,0.604227,0.439903,0.753917,0.746743,0.731331,0.981767,0.535519,0.786540,0.062076,0.262043,0.352938,38.464000,0.717769,97.469948,49.998000
without_social_graph_adaptation,high,16,1016,6.986000,4.702000,6.612000,4.702000,1.910000,0.374000,0.711152,0.673619,0.673619,0.653564,0.881341,0.702235,0.476263,0.545124,0.476263,0.481683,0.074441,0.583447,0.610331,0.446527,0.749205,0.749800,0.721206,0.981862,0.523737,0.778358,0.061001,0.258837,0.344936,37.616000,0.711152,96.758992,50.000000
without_social_graph_adaptation,high,17,1017,6.964000,4.764000,6.676000,4.764000,1.912000,0.288000,0.713802,0.683940,0.683940,0.663332,0.866506,0.705613,0.475724,0.541907,0.475724,0.475705,0.073597,0.576713,0.587030,0.453062,0.749218,0.747963,0.723363,0.981757,0.524276,0.778184,0.062064,0.264905,0.348832,38.112000,0.713802,96.246194,50.000000
without_social_graph_adaptation,high,18,1018,7.030000,4.942000,6.696000,4.942000,1.754000,0.334000,0.739769,0.702536,0.702536,0.681540,0.879026,0.708308,0.476077,0.539447,0.476077,0.478587,0.072923,0.579326,0.597541,0.450289,0.755353,0.752819,0.735359,0.981874,0.523923,0.791142,0.061567,0.260686,0.352798,39.536000,0.739769,96.490194,50.000000
without_social_graph_adaptation,high,19,1019,7.004000,4.908000,6.696000,4.908000,1.788000,0.304000,0.733350,0.700702,0.701076,0.679704,0.898829,0.706796,0.465781,0.531430,0.465781,0.480963,0.073301,0.581312,0.604572,0.442327,0.758761,0.753925,0.739194,0.981890,0.534219,0.794323,0.061827,0.261488,0.350837,39.264000,0.733350,96.157322,49.986000
without_social_graph_adaptation,high,20,1020,6.974000,4.788000,6.602000,4.788000,1.814000,0.372000,0.725964,0.685869,0.685869,0.665385,0.872718,0.707347,0.471327,0.536777,0.471327,0.476739,0.073163,0.574928,0.581920,0.443000,0.752821,0.750980,0.728017,0.981770,0.528673,0.784159,0.060796,0.258801,0.348285,38.304000,0.725964,95.898287,50.000000
without_social_graph_adaptation,high,21,1021,6.976000,4.934000,6.718000,4.934000,1.784000,0.258000,0.735874,0.709333,0.709333,0.687582,0.876415,0.696308,0.459628,0.531591,0.459628,0.489205,0.075923,0.588426,0.615222,0.439970,0.759213,0.751310,0.740607,0.981568,0.540372,0.793680,0.062166,0.267646,0.357210,39.472000,0.735874,96.399290,50.000000
without_social_graph_adaptation,high,22,1022,6.970000,5.022000,6.688000,5.022000,1.666000,0.282000,0.750745,0.719714,0.719714,0.698012,0.874146,0.697849,0.461044,0.530740,0.461044,0.484072,0.075538,0.587507,0.618691,0.439270,0.763132,0.754248,0.750572,0.981823,0.538956,0.800169,0.061532,0.262849,0.350482,40.176000,0.750745,96.789882,50.000000
without_social_graph_adaptation,high,23,1023,7.028000,4.774000,6.616000,4.774000,1.842000,0.412000,0.721748,0.680476,0.680476,0.660293,0.876640,0.710314,0.464681,0.539525,0.464681,0.479349,0.072422,0.580279,0.598387,0.433319,0.755016,0.750202,0.731391,0.981800,0.535319,0.787449,0.060988,0.262030,0.345455,38.192000,0.721748,96.833372,50.000000
without_social_graph_adaptation,high,24,1024,7.008000,4.732000,6.570000,4.732000,1.838000,0.438000,0.719588,0.675095,0.675095,0.655092,0.894248,0.703256,0.475993,0.545246,0.475993,0.471998,0.074186,0.579614,0.601441,0.442148,0.751584,0.748284,0.728700,0.981794,0.524007,0.784963,0.061305,0.257601,0.345626,37.856000,0.719588,97.006541,50.000000
without_social_graph_adaptation,high,25,1025,7.032000,4.986000,6.744000,4.986000,1.758000,0.288000,0.736569,0.707440,0.707440,0.686287,0.868247,0.706393,0.458097,0.529402,0.458097,0.489634,0.073402,0.585340,0.605137,0.436424,0.760285,0.753948,0.741730,0.981958,0.541903,0.792294,0.062096,0.264503,0.347407,39.888000,0.736569,96.290439,50.000000
without_social_graph_adaptation,high,26,1026,7.006000,4.728000,6.534000,4.728000,1.806000,0.472000,0.722695,0.674107,0.674107,0.654138,0.879394,0.712432,0.478631,0.548268,0.478631,0.474388,0.071892,0.578895,0.609281,0.441199,0.752799,0.749226,0.731606,0.981726,0.521369,0.789516,0.060757,0.257239,0.344251,37.824000,0.722695,96.782718,50.000000
without_social_graph_adaptation,high,27,1027,7.024000,4.920000,6.834000,4.920000,1.914000,0.190000,0.720469,0.701702,0.701702,0.680267,0.830025,0.697033,0.464816,0.532744,0.464816,0.482384,0.075742,0.586532,0.616208,0.450406,0.755125,0.750532,0.732363,0.981821,0.535184,0.786375,0.063372,0.268685,0.358138,39.360000,0.720469,96.410342,50.000000
without_social_graph_adaptation,high,28,1028,7.022000,4.714000,6.636000,4.714000,1.922000,0.384000,0.709488,0.669881,0.670024,0.649978,0.869003,0.708459,0.464991,0.536136,0.464991,0.472911,0.072885,0.577687,0.603094,0.436028,0.751894,0.748216,0.724718,0.981878,0.535009,0.781162,0.061574,0.261456,0.344622,37.712000,0.709488,95.721398,49.996000
without_social_graph_adaptation,high,29,1029,7.038000,5.026000,6.802000,5.026000,1.776000,0.236000,0.738805,0.714679,0.714679,0.693059,0.867819,0.697993,0.461403,0.534273,0.461403,0.481041,0.075502,0.579175,0.585180,0.443136,0.759581,0.754483,0.739906,0.981949,0.538597,0.792926,0.062357,0.263124,0.358385,40.208000,0.738805,96.365282,49.996000
without_social_graph_adaptation,high,30,1030,6.942000,4.694000,6.550000,4.694000,1.856000,0.392000,0.716286,0.675690,0.675690,0.655592,0.870249,0.694687,0.465048,0.533981,0.465048,0.481967,0.076328,0.583436,0.600277,0.434896,0.754496,0.750665,0.729773,0.981828,0.534952,0.786057,0.060803,0.256772,0.342970,37.552000,0.716286,96.317041,50.000000
without_social_graph_adaptation,high,31,1031,7.004000,4.908000,6.744000,4.908000,1.836000,0.260000,0.727088,0.700095,0.700095,0.678987,0.856379,0.698790,0.469425,0.539425,0.469425,0.482349,0.075303,0.584449,0.607246,0.449341,0.754802,0.749017,0.734349,0.981874,0.530575,0.788869,0.062475,0.263429,0.352836,39.264000,0.727088,96.167558,50.000000
without_social_graph_adaptation,high,32,1032,7.050000,4.908000,6.722000,4.908000,1.814000,0.328000,0.731090,0.698321,0.698321,0.677272,0.875394,0.698601,0.470601,0.537851,0.470601,0.488222,0.075350,0.586049,0.608669,0.444905,0.755456,0.749723,0.736396,0.981798,0.529399,0.790140,0.062487,0.266275,0.350252,39.264000,0.731090,96.336933,50.000000
without_social_graph_adaptation,high,33,1033,7.076000,4.722000,6.638000,4.722000,1.916000,0.438000,0.711771,0.666786,0.666786,0.647012,0.873200,0.701487,0.468881,0.535268,0.468881,0.465557,0.074628,0.573852,0.589827,0.435808,0.750723,0.748039,0.722557,0.981768,0.531119,0.781312,0.061696,0.260765,0.348625,37.776000,0.711771,96.830069,50.000000
without_social_graph_adaptation,high,34,1034,6.944000,4.768000,6.546000,4.768000,1.778000,0.398000,0.728052,0.687000,0.687000,0.666600,0.859114,0.698185,0.469624,0.541772,0.469624,0.486493,0.075454,0.586673,0.607767,0.438789,0.754037,0.749943,0.731366,0.981842,0.530376,0.786941,0.060267,0.255326,0.344324,38.144000,0.728052,95.479184,50.000000
without_social_graph_adaptation,high,35,1035,7.010000,4.728000,6.572000,4.728000,1.844000,0.438000,0.720352,0.674524,0.674524,0.654449,0.852649,0.701076,0.465229,0.539982,0.465229,0.476384,0.074731,0.578037,0.583923,0.431008,0.753867,0.746441,0.731993,0.981743,0.534771,0.786629,0.061368,0.256361,0.348109,37.824000,0.720352,96.698403,49.986000
without_social_graph_adaptation,high,36,1036,6.998000,4.672000,6.524000,4.672000,1.852000,0.474000,0.716305,0.667500,0.667500,0.647809,0.860282,0.707761,0.470585,0.543569,0.470585,0.465992,0.073060,0.573043,0.589676,0.434983,0.751871,0.747354,0.727467,0.981819,0.529415,0.784447,0.060224,0.257013,0.340826,37.376000,0.716305,97.017681,50.000000
without_social_graph_adaptation,high,37,1037,6.998000,4.856000,6.670000,4.856000,1.814000,0.328000,0.728669,0.694952,0.694952,0.674228,0.879204,0.710766,0.463311,0.538624,0.463311,0.478583,0.072308,0.581377,0.609747,0.437923,0.755266,0.749498,0.732511,0.981920,0.536689,0.787145,0.061818,0.259446,0.347399,38.848000,0.728669,97.519639,50.000000
without_social_graph_adaptation,high,38,1038,6.996000,4.916000,6.734000,4.916000,1.818000,0.262000,0.729460,0.702226,0.702226,0.680882,0.880398,0.703291,0.474651,0.541158,0.474651,0.475850,0.074177,0.575752,0.585084,0.454737,0.753064,0.749626,0.732180,0.981691,0.525349,0.785728,0.062598,0.267169,0.353320,39.328000,0.729460,97.023260,50.000000
without_social_graph_adaptation,high,39,1039,7.014000,4.950000,6.718000,4.950000,1.768000,0.296000,0.738229,0.707250,0.707250,0.685977,0.888034,0.706661,0.472262,0.539351,0.472262,0.479598,0.073335,0.582744,0.613623,0.449970,0.755176,0.750461,0.735113,0.981886,0.527738,0.790510,0.061686,0.261234,0.354040,39.600000,0.738229,96.110855,50.000000
without_social_graph_adaptation,high,40,1040,7.070000,4.860000,6.694000,4.860000,1.834000,0.376000,0.727524,0.687131,0.687131,0.666657,0.882439,0.705674,0.474664,0.544198,0.474664,0.466740,0.073582,0.571340,0.582010,0.446122,0.750394,0.748000,0.725469,0.981800,0.525336,0.781268,0.062143,0.264831,0.349576,38.880000,0.727524,96.646383,50.000000
without_social_graph_adaptation,high,41,1041,6.958000,4.716000,6.584000,4.716000,1.868000,0.374000,0.716731,0.677690,0.677690,0.657552,0.873696,0.707868,0.479470,0.550130,0.479470,0.468349,0.073033,0.573807,0.587312,0.449845,0.749250,0.745411,0.724510,0.981843,0.520530,0.784759,0.061451,0.258726,0.342843,37.728000,0.716731,97.828499,49.998000
without_social_graph_adaptation,high,42,1042,6.984000,4.682000,6.612000,4.682000,1.930000,0.372000,0.708717,0.671298,0.671298,0.651028,0.863347,0.713501,0.478000,0.547266,0.478000,0.472128,0.071625,0.574223,0.581398,0.448856,0.747743,0.744039,0.721621,0.981658,0.522000,0.780571,0.061052,0.262116,0.351371,37.456000,0.708717,96.524249,49.988000
without_social_graph_adaptation,high,43,1043,7.022000,4.978000,6.720000,4.978000,1.742000,0.302000,0.741988,0.709381,0.709381,0.687885,0.874796,0.689424,0.461326,0.532025,0.461326,0.482647,0.077644,0.578432,0.561321,0.438566,0.759084,0.752660,0.741231,0.981607,0.538674,0.791483,0.062526,0.268665,0.354061,39.824000,0.741988,96.698073,50.000000
without_social_graph_adaptation,high,44,1044,6.972000,4.810000,6.666000,4.810000,1.856000,0.306000,0.722252,0.689512,0.689512,0.668897,0.870572,0.699837,0.467780,0.539915,0.467780,0.484310,0.075041,0.580881,0.593463,0.444097,0.752184,0.747175,0.726917,0.981876,0.532220,0.784496,0.061647,0.260437,0.348327,38.480000,0.722252,96.914664,50.000000
without_social_graph_adaptation,high,45,1045,6.962000,4.880000,6.726000,4.880000,1.846000,0.236000,0.725690,0.700750,0.700750,0.679500,0.843245,0.702609,0.463094,0.535555,0.463094,0.479472,0.074348,0.577343,0.586001,0.445158,0.755585,0.750872,0.732128,0.981826,0.536906,0.787152,0.062316,0.264073,0.352395,39.040000,0.725690,96.861442,50.000000
without_social_graph_adaptation,high,46,1046,6.998000,4.818000,6.582000,4.818000,1.764000,0.416000,0.731855,0.689893,0.689893,0.669422,0.878446,0.700782,0.464368,0.541393,0.464368,0.483097,0.074805,0.585912,0.619113,0.432577,0.756063,0.751303,0.733772,0.981823,0.535632,0.788386,0.061002,0.260752,0.342086,38.544000,0.731855,96.459918,50.000000
without_social_graph_adaptation,high,47,1047,7.008000,4.882000,6.656000,4.882000,1.774000,0.350000,0.733088,0.695143,0.695333,0.674434,0.882199,0.701274,0.471780,0.541928,0.471780,0.491220,0.074682,0.592310,0.640058,0.445176,0.754794,0.750756,0.734266,0.981861,0.528220,0.788400,0.061425,0.262389,0.345865,39.056000,0.733088,96.082933,49.990000
without_social_graph_adaptation,high,48,1048,7.006000,4.720000,6.594000,4.720000,1.874000,0.412000,0.715121,0.675286,0.675286,0.655083,0.864506,0.706378,0.477371,0.540465,0.477371,0.478926,0.073405,0.578336,0.594090,0.444974,0.748217,0.747664,0.720203,0.981680,0.522629,0.778614,0.061318,0.262024,0.346722,37.760000,0.715121,96.182419,50.000000
without_social_graph_adaptation,high,49,1049,7.032000,4.882000,6.648000,4.882000,1.766000,0.384000,0.733500,0.693310,0.693310,0.672642,0.868973,0.707700,0.466665,0.537998,0.466665,0.479925,0.073075,0.581139,0.602552,0.436669,0.754910,0.749350,0.733599,0.981801,0.533335,0.787276,0.061725,0.259898,0.349855,39.056000,0.733500,97.312886,50.000000
without_social_graph_adaptation,low,0,1000,1.480000,1.216000,1.480000,1.216000,0.264000,0.000000,0.830000,0.830000,0.830000,0.814226,0.778332,0.797158,0.328022,0.381724,0.328022,0.579757,0.050710,0.616320,0.660231,0.328022,0.800760,0.814405,0.744445,0.988824,0.671978,0.793825,0.010636,0.034214,0.046355,9.728000,0.830000,87.670954,50.000000
without_social_graph_adaptation,low,1,1001,1.494000,1.242000,1.494000,1.242000,0.252000,0.000000,0.838000,0.838000,0.838000,0.821879,0.740770,0.796222,0.315366,0.365620,0.315366,0.576792,0.050945,0.611937,0.642751,0.315366,0.808553,0.816621,0.757533,0.988762,0.684634,0.806839,0.010831,0.034762,0.046209,9.936000,0.838000,89.443722,50.000000
without_social_graph_adaptation,low,2,1002,1.490000,1.210000,1.490000,1.210000,0.280000,0.000000,0.814000,0.814000,0.814000,0.798746,0.764068,0.796258,0.319475,0.385643,0.319475,0.568229,0.050936,0.606430,0.649764,0.319475,0.801441,0.813647,0.743036,0.988974,0.680525,0.792357,0.010783,0.034781,0.043947,9.680000,0.814000,87.000511,50.000000
without_social_graph_adaptation,low,3,1003,1.526000,1.200000,1.524000,1.200000,0.324000,0.002000,0.780000,0.779000,0.779000,0.764224,0.752403,0.781590,0.320338,0.377882,0.320338,0.565669,0.054602,0.605642,0.622676,0.320111,0.797885,0.811681,0.733992,0.988889,0.679662,0.787304,0.011049,0.035000,0.046508,9.600000,0.780000,83.389578,50.000000
without_social_graph_adaptation,low,4,1004,1.522000,1.246000,1.522000,1.246000,0.276000,0.000000,0.820000,0.820000,0.820000,0.804404,0.737834,0.787208,0.323026,0.373747,0.323026,0.580474,0.053198,0.616518,0.636954,0.323026,0.801480,0.817043,0.742384,0.988846,0.676974,0.791478,0.010781,0.035336,0.047315,9.968000,0.820000,85.768494,50.000000
without_social_graph_adaptation,low,5,1005,1.506000,1.246000,1.504000,1.246000,0.258000,0.002000,0.832000,0.832000,0.832000,0.816028,0.675173,0.799103,0.319790,0.378623,0.319790,0.565261,0.050224,0.602467,0.636845,0.319514,0.807435,0.817722,0.756650,0.988794,0.680210,0.803868,0.010568,0.034161,0.047612,9.968000,0.832000,86.999717,50.000000
without_social_graph_adaptation,low,6,1006,1.502000,1.222000,1.502000,1.222000,0.280000,0.000000,0.811000,0.811000,0.811000,0.795888,0.758551,0.795779,0.329007,0.383421,0.329007,0.576348,0.051055,0.615472,0.661413,0.329007,0.801231,0.815774,0.744361,0.988995,0.670993,0.795293,0.010673,0.034836,0.045090,9.776000,0.811000,83.573552,50.000000
without_social_graph_adaptation,low,7,1007,1.502000,1.224000,1.502000,1.224000,0.278000,0.000000,0.816000,0.816000,0.816000,0.800437,0.750578,0.792856,0.327956,0.384319,0.327956,0.564546,0.051786,0.601626,0.626683,0.327956,0.801457,0.816315,0.744631,0.988890,0.672044,0.794439,0.010795,0.034393,0.046297,9.792000,0.816000,85.220190,50.000000
without_social_graph_adaptation,low,8,1008,1.470000,1.216000,1.470000,1.216000,0.254000,0.000000,0.822000,0.822000,0.822000,0.806422,0.739131,0.797601,0.320336,0.367082,0.320336,0.582837,0.050600,0.616918,0.656725,0.320336,0.801915,0.813186,0.745202,0.988902,0.679664,0.794013,0.010515,0.033742,0.045239,9.728000,0.822000,86.844116,50.000000
without_social_graph_adaptation,low,9,1009,1.518000,1.240000,1.518000,1.240000,0.278000,0.000000,0.821000,0.821000,0.821000,0.805349,0.755928,0.800175,0.320047,0.367072,0.320047,0.576280,0.049956,0.609995,0.647855,0.320047,0.804595,0.813986,0.752126,0.988766,0.679953,0.799372,0.011004,0.035496,0.046936,9.920000,0.821000,88.059072,50.000000
without_social_graph_adaptation,low,10,1010,1.512000,1.286000,1.512000,1.286000,0.226000,0.000000,0.856000,0.856000,0.856000,0.839536,0.749284,0.804207,0.323435,0.381718,0.323435,0.585002,0.048948,0.619472,0.683660,0.323435,0.806241,0.816454,0.755646,0.988738,0.676565,0.803860,0.010771,0.034849,0.047475,10.288000,0.856000,89.736446,50.000000
without_social_graph_adaptation,low,11,1011,1.486000,1.216000,1.486000,1.216000,0.270000,0.000000,0.824000,0.824000,0.824000,0.808122,0.763962,0.789055,0.317395,0.362163,0.317395,0.584711,0.052736,0.620516,0.660984,0.317395,0.804010,0.815568,0.746959,0.988711,0.682605,0.797520,0.010590,0.034214,0.046776,9.728000,0.824000,86.246352,50.000000
without_social_graph_adaptation,low,12,1012,1.464000,1.192000,1.462000,1.192000,0.270000,0.002000,0.818000,0.817000,0.817000,0.801368,0.739818,0.805440,0.315706,0.367733,0.315706,0.574572,0.048640,0.608293,0.648312,0.315213,0.802606,0.814763,0.743336,0.988840,0.684294,0.793452,0.010474,0.033554,0.045087,9.536000,0.818000,86.391020,50.000000
without_social_graph_adaptation,low,13,1013,1.496000,1.244000,1.496000,1.244000,0.252000,0.000000,0.828000,0.828000,0.828000,0.812303,0.733346,0.796884,0.310073,0.365459,0.310073,0.582272,0.050779,0.618219,0.656563,0.310073,0.805791,0.815370,0.748510,0.988871,0.689927,0.798986,0.010688,0.034559,0.046268,9.952000,0.828000,85.607893,50.000000
without_social_graph_adaptation,low,14,1014,1.520000,1.254000,1.520000,1.254000,0.266000,0.000000,0.820000,0.820000,0.820000,0.804610,0.742296,0.792106,0.322510,0.377520,0.322510,0.585478,0.051973,0.621413,0.659218,0.322510,0.804398,0.817813,0.748033,0.989026,0.677490,0.799471,0.010766,0.034928,0.046208,10.032000,0.820000,85.593051,50.000000
without_social_graph_adaptation,low,15,1015,1.514000,1.308000,1.514000,1.308000,0.206000,0.000000,0.867000,0.867000,0.867000,0.850537,0.788717,0.802771,0.312601,0.362391,0.312601,0.592493,0.049307,0.624684,0.676982,0.312601,0.810450,0.816975,0.761715,0.988849,0.687399,0.809209,0.010998,0.034821,0.047139,10.464000,0.867000,91.136559,50.000000
without_social_graph_adaptation,low,16,1016,1.512000,1.266000,1.512000,1.266000,0.246000,0.000000,0.837000,0.837000,0.837000,0.821080,0.749304,0.799124,0.312427,0.367485,0.312427,0.575680,0.050219,0.611204,0.645751,0.312427,0.805810,0.814952,0.751193,0.988786,0.687573,0.798655,0.010919,0.034927,0.047064,10.128000,0.837000,87.781532,50.000000
without_social_graph_adaptation,low,17,1017,1.506000,1.256000,1.504000,1.256000,0.248000,0.002000,0.831000,0.831000,0.831000,0.815453,0.731294,0.797702,0.316187,0.369963,0.316187,0.575208,0.050574,0.610272,0.639422,0.316187,0.804396,0.816426,0.749015,0.987027,0.681813,0.798140,0.010615,0.034256,0.045140,10.048000,0.831000,87.335322,50.000000
without_social_graph_adaptation,low,18,1018,1.492000,1.196000,1.492000,1.196000,0.296000,0.000000,0.802000,0.802000,0.802000,0.786729,0.706409,0.795385,0.311408,0.362679,0.311408,0.562820,0.051154,0.599523,0.609411,0.311408,0.803287,0.815688,0.741651,0.988856,0.688592,0.793923,0.010468,0.034395,0.045974,9.568000,0.802000,84.691813,50.000000
without_social_graph_adaptation,low,19,1019,1.504000,1.234000,1.504000,1.234000,0.270000,0.000000,0.820000,0.820000,0.820000,0.804559,0.731525,0.806412,0.323239,0.385855,0.323239,0.560628,0.048397,0.599248,0.646247,0.323239,0.804277,0.815350,0.751084,0.988876,0.676761,0.799662,0.010697,0.034920,0.045754,9.872000,0.820000,86.388740,50.000000
without_social_graph_adaptation,low,20,1020,1.480000,1.202000,1.480000,1.202000,0.278000,0.000000,0.813000,0.813000,0.813000,0.797787,0.702776,0.794685,0.326908,0.381806,0.326908,0.571565,0.051329,0.607548,0.649312,0.326908,0.802041,0.814773,0.747020,0.988944,0.673092,0.796227,0.010483,0.034005,0.044956,9.616000,0.813000,86.468196,50.000000
without_social_graph_adaptation,low,21,1021,1.468000,1.180000,1.466000,1.180000,0.286000,0.002000,0.807000,0.807000,0.807000,0.791766,0.714905,0.794386,0.320939,0.377537,0.320939,0.579666,0.051403,0.613945,0.650374,0.320939,0.800533,0.814833,0.741915,0.986837,0.677061,0.792028,0.010306,0.033963,0.045509,9.440000,0.807000,85.453018,50.000000
without_social_graph_adaptation,low,22,1022,1.500000,1.224000,1.500000,1.224000,0.276000,0.000000,0.816000,0.816000,0.816000,0.800756,0.775379,0.788429,0.323715,0.376075,0.323715,0.581899,0.052893,0.620669,0.660975,0.323715,0.803095,0.817278,0.745621,0.988997,0.676285,0.797001,0.010701,0.033795,0.045302,9.792000,0.816000,84.947348,50.000000
without_social_graph_adaptation,low,23,1023,1.458000,1.196000,1.458000,1.196000,0.262000,0.000000,0.818000,0.818000,0.818000,0.802677,0.774110,0.798483,0.311229,0.363749,0.311229,0.575854,0.050379,0.610957,0.647329,0.311229,0.807497,0.818976,0.751615,0.988933,0.688771,0.800166,0.010280,0.033940,0.044126,9.568000,0.818000,83.057758,50.000000
without_social_graph_adaptation,low,24,1024,1.510000,1.244000,1.510000,1.244000,0.266000,0.000000,0.824000,0.824000,0.824000,0.808394,0.740246,0.794791,0.322093,0.370905,0.322093,0.572914,0.051302,0.606972,0.631204,0.322093,0.807827,0.818248,0.756775,0.988927,0.677907,0.807345,0.010815,0.034339,0.046485,9.952000,0.824000,86.663471,50.000000
without_social_graph_adaptation,low,25,1025,1.482000,1.202000,1.482000,1.202000,0.280000,0.000000,0.813000,0.813000,0.813000,0.797387,0.784994,0.793804,0.334614,0.386673,0.334614,0.570133,0.051549,0.611031,0.656769,0.334614,0.796800,0.812771,0.736904,0.988774,0.665386,0.789482,0.010434,0.034139,0.046435,9.616000,0.813000,84.841559,50.000000
without_social_graph_adaptation,low,26,1026,1.528000,1.238000,1.528000,1.238000,0.290000,0.000000,0.801000,0.801000,0.801000,0.785764,0.760753,0.794457,0.317194,0.370150,0.317194,0.563472,0.051386,0.599536,0.630276,0.317194,0.805895,0.814902,0.753236,0.988828,0.682806,0.801253,0.011214,0.035518,0.047130,9.904000,0.801000,85.479087,50.000000
without_social_graph_adaptation,low,27,1027,1.488000,1.218000,1.488000,1.218000,0.270000,0.000000,0.826000,0.826000,0.826000,0.810147,0.736926,0.800568,0.319430,0.381375,0.319430,0.575669,0.049858,0.610134,0.650441,0.319430,0.804561,0.816470,0.748861,0.988688,0.680570,0.798844,0.010543,0.035027,0.047124,9.744000,0.826000,86.276346,50.000000
without_social_graph_adaptation,low,28,1028,1.472000,1.148000,1.472000,1.148000,0.324000,0.000000,0.775000,0.775000,0.775000,0.760405,0.771524,0.792423,0.317687,0.374183,0.317687,0.557250,0.051894,0.599439,0.635891,0.317687,0.801865,0.813681,0.742508,0.988976,0.682313,0.793754,0.010573,0.032957,0.045581,9.184000,0.775000,83.301791,50.000000
without_social_graph_adaptation,low,29,1029,1.536000,1.262000,1.536000,1.262000,0.274000,0.000000,0.824000,0.824000,0.824000,0.808519,0.739969,0.792574,0.321329,0.375009,0.321329,0.573520,0.051857,0.609537,0.637575,0.321329,0.805814,0.817993,0.752206,0.988961,0.678671,0.800988,0.010984,0.035279,0.047207,10.096000,0.824000,86.957023,50.000000
without_social_graph_adaptation,low,30,1030,1.466000,1.208000,1.466000,1.208000,0.258000,0.000000,0.815000,0.815000,0.815000,0.799371,0.739483,0.792317,0.318931,0.373239,0.318931,0.579031,0.051921,0.615112,0.652951,0.318931,0.803414,0.816329,0.746536,0.988802,0.681069,0.794682,0.010603,0.033728,0.045636,9.664000,0.815000,84.564519,50.000000
without_social_graph_adaptation,low,31,1031,1.456000,1.148000,1.456000,1.148000,0.308000,0.000000,0.785000,0.785000,0.785000,0.770070,0.762722,0.790640,0.325154,0.378360,0.325154,0.560075,0.052340,0.602068,0.632600,0.325154,0.796290,0.812091,0.732293,0.988773,0.674846,0.784244,0.010475,0.033842,0.045217,9.184000,0.785000,82.830934,50.000000
