attack,fraction,metric,mean_fixed,mean_adaptive,n,mean_diff,ci_low,ci_high,t,p,d_z,p_holm,pct_change
bad_mouthing,0.4,task_completion_ratio,0.66616642,0.66852646,50,-0.0023600399999999942,-0.006396348710164194,0.0016762687101642064,-1.1750037678464744,0.2456715630297736,-0.16617062643279715,,-0.35427183495679765
bad_mouthing,0.4,reputation_separation,-0.3300995,-0.31009102,50,-0.020008479999999995,-0.043172423508067354,0.0031554635080673597,-1.7358247280560029,0.08887997381626163,-0.24548268723193886,,6.0613481692641145
ballot_stuffing,0.2,decision_distortion,0.0832538,0.07265058,50,0.010603220000000002,0.008944586152458382,0.012261853847541622,12.846698128954479,2.6386419208863616e-17,1.8167974725680491,2.9025061129749975e-16,12.736019256778667
ballot_stuffing,0.2,decision_distortion_evidenced,0.08314551999999999,0.06482046,50,0.018325059999999994,0.015319237722891656,0.021330882277108332,12.251418547052117,1.570141142580755e-16,1.7326122267550381,,22.039744294100263
ballot_stuffing,0.2,decision_distortion_counterfactual,0.0738641,0.08260043999999998,50,-0.008736339999999999,-0.01046164514502002,-0.007011034854979977,-10.17578402163631,1.1252758585400957e-13,-1.4390731771177507,,-11.827586066844354
ballot_stuffing,0.2,cooperation_rate,0.7285254400000001,0.7308351199999998,50,-0.0023096799999999984,-0.005559444564619784,0.0009400845646197874,-1.4282498443808649,0.15956326878404978,-0.20198503003806814,,-0.3170349137018137
ballot_stuffing,0.2,task_completion_ratio,0.6984352199999999,0.7001321,50,-0.0016968799999999985,-0.0056795605869737935,0.002285800586973796,-0.856209267580488,0.3960498649830548,-0.12108627584418603,,-0.24295452912585408
ballot_stuffing,0.2,reputation_separation,-0.23000584,-0.19805424,50,-0.0319516,-0.07670886047071526,0.012805660470715276,-1.4346084517096551,0.1577506332528802,-0.20288427291028618,,13.891647272956199
ballot_stuffing,0.3,decision_distortion,0.08131828,0.07419488,50,0.007123400000000001,0.004919259301997596,0.009327540698002406,6.494598215594858,4.0263054713949604e-08,0.918474887865835,4.0263054713949604e-08,8.75989998804697
ballot_stuffing,0.3,decision_distortion_evidenced,0.07956742,0.06465276000000002,50,0.01491466,0.010839395171288665,0.018989924828711334,7.354646302993677,1.8757616222235007e-09,1.0401040548150802,,18.744682182732557
