node_count,run_id,seed,steps,load_level,baseline_name,initialization_wall_seconds,simulation_wall_seconds,simulation_cpu_seconds,wall_ms_per_step,cpu_ms_per_step,peak_rss_mib,initial_mean_degree,final_mean_degree,generated_tasks_per_step,attempted_interactions_per_step,cooperation_rate,task_completion_ratio,final_active_nodes,python_version,platform
400,0,7000,500,high,proposed,0.0034902080078609288,9.51868924999144,9.508179,19.03737849998288,19.016358,146.828125,4.0,4.45,6.972,6.972,0.7286288009179576,0.7286288009179576,400,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
400,1,7001,500,high,proposed,0.0034565000096336007,9.630283624996082,9.608922,19.260567249992164,19.217844,148.21875,4.0,4.465,6.99,6.988,0.7447052089295936,0.7444921316165951,400,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
400,2,7002,500,high,proposed,0.0035896250046789646,9.746420167008182,9.729669999999999,19.492840334016364,19.459339999999997,147.578125,4.0,4.44,7.024,7.024,0.7423120728929385,0.7423120728929385,400,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
400,3,7003,500,high,proposed,0.003515417003654875,11.045093374996213,11.028732999999999,22.090186749992426,22.057465999999998,148.421875,4.0,4.525,6.98,6.978,0.7354542848953854,0.735243553008596,400,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
400,4,7004,500,high,proposed,0.004070499999215826,11.12048374999722,11.100006,22.24096749999444,22.200012,148.125,4.0,4.445,6.972,6.958,0.7309571716010348,0.7294893861158921,400,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
400,5,7005,500,high,proposed,0.0036490000056801364,10.729582957996172,10.705431,21.459165915992344,21.410862,147.6875,4.0,4.375,6.972,6.968,0.7416762342135477,0.7412507171543317,400,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
400,6,7006,500,high,proposed,0.0036273750010877848,10.591395666997414,10.571395,21.182791333994828,21.14279,148.328125,4.0,4.525,7.044,7.042,0.7310423175234309,0.7308347529812607,400,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
400,7,7007,500,high,proposed,0.003811541013419628,10.867158583001583,10.840822000000001,21.734317166003166,21.681644000000002,147.546875,4.0,4.495,7.02,7.014,0.7465069860279441,0.7458689458689459,400,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
400,8,7008,500,high,proposed,0.0036400829994818196,11.014284167002188,10.980885,22.028568334004376,21.96177,148.515625,4.0,4.405,6.956,6.948,0.7299942429476108,0.7291546866014951,400,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
400,9,7009,500,high,proposed,0.0036770419974345714,10.562773792000371,10.543972,21.125547584000742,21.087944,148.15625,4.0,4.545,6.922,6.918,0.753686036426713,0.7532505056342098,400,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
