model,attack,fraction,defense,load,run_id,adaptive_mu,generated_tasks,completed_tasks,attempted_interactions,successful_cooperations,failed_interactions,blocked_privacy_interactions,cooperation_rate,task_completion_ratio,reliability_score,resource_efficiency,fairness_index,trust_stability_index,privacy_exposure_risk,candidate_privacy_risk,accepted_privacy_exposure,avg_trust,trust_variance,avg_preference,avg_reciprocity,avg_privacy_risk,avg_total_utility,avg_system_utility,avg_social_utility,avg_resource_utility,avg_privacy_utility,avg_incentive_utility,energy_consumed,bandwidth_consumed,compute_consumed,throughput_mbps,packet_delivery_ratio,e2e_delay_ms,active_nodes,reputation_honest,reputation_attacker,reputation_separation,attacker_defection_rate,whitewash_events,decision_distortion,decision_distortion_evidenced,decision_distortion_counterfactual,decision_distortion_counterfactual_evidenced
proposed,bad_mouthing,0.4,True,high,48,True,6.972000,4.756000,6.518000,4.756000,1.762000,0.454000,0.729560,0.682321,0.682321,0.662271,0.880162,0.694223,0.490119,0.573108,0.490119,0.500028,0.076444,0.592112,0.607318,0.455064,0.745005,0.748381,0.716891,0.981895,0.509881,0.775097,0.059894,0.255555,0.340383,38.048000,0.729560,96.627602,50.000000,0.170305,0.500884,-0.330579,0.000000,0.000000,0.109247,0.090112,0.120323,0.117267
proposed,bad_mouthing,0.4,True,high,49,True,6.988000,4.702000,6.400000,4.702000,1.698000,0.588000,0.734221,0.672905,0.672905,0.653431,0.851572,0.708190,0.499706,0.575976,0.499706,0.488485,0.072953,0.584208,0.603626,0.451953,0.746241,0.750287,0.721684,0.981931,0.500294,0.782495,0.058569,0.250138,0.334072,37.616000,0.734221,96.661982,49.994000,0.175871,0.376689,-0.200817,0.000000,0.000000,0.103174,0.078047,0.110790,0.094101
proposed,bad_mouthing,0.4,True,high,5,True,6.982000,4.796000,6.588000,4.796000,1.792000,0.394000,0.729110,0.687393,0.687393,0.666965,0.873332,0.695975,0.484670,0.563876,0.484670,0.486230,0.076006,0.586529,0.610425,0.453792,0.746938,0.747382,0.720150,0.981787,0.515330,0.778675,0.061042,0.261816,0.343629,38.368000,0.729110,96.515490,49.996000,0.165686,0.502163,-0.336477,0.000000,0.000000,0.114868,0.088119,0.127910,0.124996
proposed,bad_mouthing,0.4,True,high,6,True,7.064000,4.684000,6.628000,4.684000,1.944000,0.434000,0.705179,0.662607,0.662786,0.643002,0.864131,0.701689,0.500285,0.569953,0.500285,0.474336,0.074578,0.574786,0.574428,0.465457,0.739878,0.743012,0.709329,0.981860,0.499715,0.773569,0.060904,0.259307,0.346734,37.472000,0.705179,96.024406,49.990000,0.169468,0.468025,-0.298557,0.000000,0.000000,0.099997,0.081639,0.113395,0.106687
proposed,bad_mouthing,0.4,True,high,7,True,6.986000,4.544000,6.376000,4.544000,1.832000,0.610000,0.711298,0.650488,0.650488,0.631740,0.864317,0.701292,0.501175,0.577162,0.501175,0.486224,0.074677,0.585837,0.600873,0.451721,0.738984,0.744990,0.705787,0.981925,0.498825,0.770453,0.058430,0.248829,0.332741,36.352000,0.711298,95.623529,49.992000,0.169772,0.352985,-0.183213,0.000000,0.000000,0.103688,0.073330,0.108884,0.086838
proposed,bad_mouthing,0.4,True,high,8,True,6.998000,4.598000,6.394000,4.598000,1.796000,0.604000,0.721093,0.656333,0.656333,0.637257,0.850045,0.692123,0.493430,0.577125,0.493430,0.493415,0.076969,0.584369,0.569319,0.445026,0.741946,0.744699,0.712658,0.981777,0.506570,0.771953,0.059492,0.250533,0.336741,36.784000,0.721093,97.442029,50.000000,0.118104,0.489581,-0.371477,0.000000,0.000000,0.122871,0.090681,0.140871,0.164577
proposed,bad_mouthing,0.4,True,high,9,True,7.020000,4.668000,6.490000,4.668000,1.822000,0.530000,0.718145,0.665393,0.665393,0.645847,0.852710,0.701713,0.489257,0.573868,0.489257,0.489319,0.074572,0.588026,0.617668,0.448003,0.743190,0.746935,0.711404,0.981838,0.510743,0.773132,0.059561,0.253722,0.341107,37.344000,0.718145,97.331645,50.000000,0.161078,0.405418,-0.244340,0.000000,0.000000,0.104424,0.074630,0.112327,0.093000
proposed,ballot_stuffing,0.1,True,high,0,True,7.014000,4.794000,6.672000,4.794000,1.878000,0.342000,0.717633,0.682429,0.682429,0.662191,0.873847,0.700054,0.472848,0.540965,0.472848,0.481837,0.074987,0.583593,0.603385,0.446754,0.753620,0.749964,0.730670,0.981985,0.527152,0.788414,0.061367,0.261166,0.344389,38.352000,0.717633,95.806893,49.998000,0.413582,0.509707,-0.096125,0.000000,0.000000,0.073731,0.068976,0.085403,0.088955
proposed,ballot_stuffing,0.1,True,high,1,True,6.998000,4.930000,6.682000,4.930000,1.752000,0.316000,0.737310,0.703512,0.703512,0.682328,0.851763,0.702424,0.459922,0.531155,0.459922,0.494328,0.074394,0.584435,0.592627,0.436281,0.756937,0.749615,0.735977,0.981713,0.540078,0.789168,0.061909,0.264663,0.351518,39.440000,0.737310,97.735552,49.994000,0.366637,0.608977,-0.242341,0.000000,0.000000,0.075683,0.064991,0.084943,0.083721
proposed,ballot_stuffing,0.1,True,high,10,True,7.012000,4.848000,6.730000,4.848000,1.882000,0.282000,0.721098,0.691833,0.691833,0.670909,0.865478,0.691619,0.463302,0.533921,0.463302,0.485138,0.077095,0.583009,0.585080,0.441535,0.754752,0.750734,0.730101,0.981796,0.536698,0.785327,0.061772,0.264558,0.353504,38.784000,0.721098,96.372495,50.000000,0.413701,0.616800,-0.203098,0.000000,0.000000,0.073276,0.063099,0.082746,0.079765
proposed,ballot_stuffing,0.1,True,high,11,True,6.980000,4.966000,6.780000,4.966000,1.814000,0.200000,0.732993,0.710952,0.710952,0.689391,0.863310,0.708192,0.473910,0.539899,0.473910,0.478499,0.072952,0.580470,0.596597,0.458320,0.754909,0.750739,0.734326,0.981885,0.526090,0.791144,0.062738,0.264642,0.353931,39.728000,0.732993,96.323076,49.998000,0.398543,0.477510,-0.078967,0.000000,0.000000,0.072570,0.066360,0.083256,0.084399
proposed,ballot_stuffing,0.1,True,high,12,True,7.024000,4.874000,6.688000,4.874000,1.814000,0.336000,0.729083,0.693738,0.693738,0.672807,0.872744,0.708569,0.478397,0.546914,0.478397,0.478235,0.072858,0.579891,0.605977,0.451704,0.752591,0.750135,0.731524,0.981650,0.521603,0.786703,0.061669,0.265905,0.352950,38.992000,0.729083,96.166139,50.000000,0.361284,0.528937,-0.167652,0.000000,0.000000,0.069423,0.062371,0.080143,0.080497
proposed,ballot_stuffing,0.1,True,high,13,True,6.988000,4.788000,6.674000,4.788000,1.886000,0.314000,0.716583,0.684381,0.684381,0.663973,0.854812,0.701842,0.466912,0.537303,0.466912,0.472332,0.074539,0.571686,0.562321,0.442559,0.753515,0.749169,0.729711,0.981861,0.533088,0.784577,0.061652,0.262213,0.346705,38.304000,0.716583,96.016468,49.994000,0.368890,0.231126,0.137764,0.000000,0.000000,0.076858,0.071690,0.088582,0.091088
proposed,ballot_stuffing,0.1,True,high,14,True,6.948000,4.888000,6.698000,4.888000,1.810000,0.250000,0.729031,0.702679,0.702679,0.681528,0.869153,0.701803,0.460724,0.528477,0.460724,0.484420,0.074549,0.583269,0.592221,0.442167,0.757066,0.751346,0.735088,0.981889,0.539276,0.788869,0.061483,0.260596,0.350539,39.104000,0.729031,95.883617,50.000000,0.444844,0.665066,-0.220223,0.000000,0.000000,0.076560,0.071802,0.089019,0.091998
proposed,ballot_stuffing,0.1,True,high,15,True,6.978000,4.866000,6.674000,4.866000,1.808000,0.304000,0.730079,0.698274,0.698274,0.677425,0.878147,0.699487,0.470082,0.534378,0.470082,0.473189,0.075128,0.577104,0.585821,0.446223,0.757424,0.754735,0.736791,0.981965,0.529918,0.792378,0.061442,0.258070,0.348991,38.928000,0.730079,96.181940,50.000000,0.394331,0.369660,0.024671,0.000000,0.000000,0.067979,0.059879,0.077982,0.078485
proposed,ballot_stuffing,0.1,True,high,16,True,7.034000,4.818000,6.670000,4.818000,1.852000,0.364000,0.723974,0.687381,0.687381,0.666772,0.863150,0.706082,0.474294,0.547222,0.474294,0.480081,0.073480,0.585274,0.625358,0.446868,0.750976,0.747813,0.726793,0.981774,0.525706,0.782965,0.061879,0.262508,0.351549,38.544000,0.723974,97.579383,49.964000,0.350721,0.326500,0.024221,0.000000,0.000000,0.079993,0.075490,0.091403,0.096195
proposed,ballot_stuffing,0.1,True,high,17,True,6.998000,4.824000,6.664000,4.824000,1.840000,0.334000,0.723900,0.690036,0.690036,0.669222,0.883491,0.707406,0.471194,0.540565,0.471194,0.478843,0.073148,0.582300,0.609786,0.445686,0.753610,0.748949,0.731223,0.981745,0.528806,0.787897,0.061913,0.261224,0.352191,38.592000,0.723900,96.370230,49.998000,0.382213,0.570722,-0.188509,0.000000,0.000000,0.066466,0.052876,0.076185,0.070094
proposed,ballot_stuffing,0.1,True,high,18,True,6.944000,4.840000,6.660000,4.840000,1.820000,0.284000,0.728438,0.697512,0.697512,0.676569,0.857901,0.709081,0.468514,0.535627,0.468514,0.481001,0.072730,0.579648,0.587273,0.446519,0.756742,0.752821,0.737226,0.981814,0.531486,0.789483,0.061643,0.262743,0.347953,38.720000,0.728438,96.979216,50.000000,0.385106,0.393781,-0.008675,0.000000,0.000000,0.070450,0.061226,0.080204,0.077453
proposed,ballot_stuffing,0.1,True,high,19,True,6.962000,4.904000,6.706000,4.904000,1.802000,0.256000,0.730890,0.703988,0.703988,0.682616,0.890187,0.703325,0.463107,0.527551,0.463107,0.479279,0.074169,0.581352,0.601610,0.443364,0.757831,0.753043,0.737078,0.981789,0.536893,0.790462,0.061564,0.266312,0.350700,39.232000,0.730890,95.599963,50.000000,0.371509,0.419246,-0.047737,0.000000,0.000000,0.070057,0.065831,0.082774,0.086539
proposed,ballot_stuffing,0.1,True,high,2,True,7.052000,4.812000,6.638000,4.812000,1.826000,0.414000,0.727714,0.685095,0.685095,0.665000,0.863879,0.710309,0.474431,0.545440,0.474431,0.470958,0.072423,0.577448,0.601966,0.443559,0.753338,0.749337,0.731219,0.981972,0.525569,0.788634,0.061181,0.258601,0.343654,38.496000,0.727714,97.513169,50.000000,0.379118,0.633859,-0.254740,0.000000,0.000000,0.075674,0.064677,0.086936,0.084903
proposed,ballot_stuffing,0.1,True,high,20,True,6.942000,4.656000,6.548000,4.656000,1.892000,0.394000,0.711952,0.672060,0.672060,0.652125,0.863345,0.709295,0.466291,0.537361,0.466291,0.473797,0.072676,0.574441,0.591258,0.435932,0.752009,0.750032,0.724774,0.981832,0.533709,0.780093,0.060489,0.258280,0.340665,37.248000,0.711952,96.020252,50.000000,0.357436,0.524588,-0.167152,0.000000,0.000000,0.071700,0.059471,0.080267,0.074975
proposed,ballot_stuffing,0.1,True,high,21,True,6.994000,4.710000,6.574000,4.710000,1.864000,0.420000,0.715795,0.672524,0.672524,0.652579,0.875490,0.713325,0.476887,0.546056,0.476887,0.463436,0.071669,0.571255,0.593893,0.443813,0.749669,0.749537,0.722281,0.981848,0.523113,0.780780,0.060382,0.258986,0.342684,37.680000,0.715795,95.965530,50.000000,0.368647,0.313612,0.055035,0.000000,0.000000,0.069861,0.062110,0.078515,0.075240
proposed,ballot_stuffing,0.1,True,high,22,True,6.996000,4.898000,6.686000,4.898000,1.788000,0.310000,0.730998,0.698917,0.698917,0.678001,0.878653,0.699369,0.460810,0.532686,0.460810,0.480183,0.075158,0.586918,0.622309,0.438217,0.759126,0.753874,0.739549,0.981903,0.539190,0.791141,0.061438,0.260363,0.350116,39.184000,0.730998,96.989841,49.994000,0.431961,0.349149,0.082812,0.000000,0.000000,0.074710,0.066585,0.084362,0.083131
proposed,ballot_stuffing,0.1,True,high,23,True,7.018000,4.854000,6.622000,4.854000,1.768000,0.396000,0.734821,0.692012,0.692012,0.671444,0.885876,0.711344,0.458088,0.537166,0.458088,0.478723,0.072164,0.582843,0.616410,0.427930,0.759286,0.751793,0.739266,0.981754,0.541912,0.793376,0.061378,0.261412,0.347642,38.832000,0.734821,96.687793,50.000000,0.382610,0.496641,-0.114031,0.000000,0.000000,0.075206,0.067363,0.085793,0.085007
proposed,ballot_stuffing,0.1,True,high,24,True,7.034000,4.834000,6.650000,4.834000,1.816000,0.384000,0.725305,0.687702,0.687702,0.667109,0.890234,0.699691,0.464339,0.541445,0.464339,0.476095,0.075077,0.578326,0.587356,0.436112,0.757013,0.750726,0.736482,0.981724,0.535661,0.791508,0.061599,0.261952,0.350763,38.672000,0.725305,96.823387,49.994000,0.360387,0.485367,-0.124980,0.000000,0.000000,0.072053,0.063030,0.082150,0.079348
proposed,ballot_stuffing,0.1,True,high,25,True,7.072000,4.940000,6.706000,4.940000,1.766000,0.366000,0.734988,0.696774,0.696774,0.676114,0.847937,0.703551,0.461856,0.532904,0.461856,0.490349,0.074112,0.582967,0.587024,0.434684,0.758015,0.752796,0.737614,0.981929,0.538144,0.789871,0.061711,0.263298,0.347668,39.520000,0.734988,96.610726,49.998000,0.406316,0.539526,-0.133211,0.000000,0.000000,0.078605,0.075223,0.091894,0.097925
proposed,ballot_stuffing,0.1,True,high,26,True,7.034000,4.742000,6.588000,4.742000,1.846000,0.446000,0.722598,0.674988,0.674988,0.655021,0.865320,0.714319,0.475761,0.546925,0.475761,0.473126,0.071420,0.579925,0.612569,0.441506,0.752463,0.749683,0.729704,0.981793,0.524239,0.786332,0.060591,0.259949,0.345402,37.936000,0.722598,95.344251,49.992000,0.371888,0.435669,-0.063781,0.000000,0.000000,0.075552,0.067971,0.086637,0.087497
proposed,ballot_stuffing,0.1,True,high,27,True,7.050000,5.026000,6.892000,5.026000,1.866000,0.158000,0.727883,0.711738,0.711738,0.689900,0.860099,0.697132,0.463555,0.528216,0.463555,0.487389,0.075717,0.587017,0.609348,0.451156,0.758328,0.753209,0.739411,0.981758,0.536445,0.790539,0.064115,0.271791,0.361617,40.208000,0.727883,96.441364,50.000000,0.384517,0.752566,-0.368050,0.000000,0.000000,0.069320,0.060592,0.079794,0.077747
proposed,ballot_stuffing,0.1,True,high,28,True,7.020000,4.838000,6.660000,4.838000,1.822000,0.360000,0.726983,0.689643,0.689643,0.669043,0.873397,0.705728,0.463878,0.535492,0.463878,0.477226,0.073568,0.580321,0.601603,0.438010,0.754936,0.750537,0.730386,0.981771,0.536122,0.786983,0.062086,0.262239,0.349205,38.704000,0.726983,95.436902,50.000000,0.390351,0.375100,0.015250,0.000000,0.000000,0.072391,0.064124,0.081064,0.079346
proposed,ballot_stuffing,0.1,True,high,29,True,7.046000,4.942000,6.754000,4.942000,1.812000,0.292000,0.732633,0.700964,0.700964,0.679914,0.872526,0.697920,0.463418,0.540606,0.463418,0.479284,0.075520,0.580439,0.593429,0.441038,0.756925,0.752922,0.735190,0.981823,0.536582,0.788025,0.061927,0.265920,0.353082,39.536000,0.732633,96.703918,50.000000,0.404952,0.485656,-0.080705,0.000000,0.000000,0.071243,0.064646,0.082931,0.082941
proposed,ballot_stuffing,0.1,True,high,3,True,6.958000,4.824000,6.690000,4.824000,1.866000,0.268000,0.722550,0.694202,0.694202,0.673190,0.870810,0.696322,0.467053,0.536056,0.467053,0.486200,0.075919,0.586897,0.610104,0.446518,0.755263,0.751968,0.732192,0.981755,0.532947,0.787342,0.061954,0.264945,0.350336,38.592000,0.722550,96.263934,50.000000,0.390474,0.436863,-0.046388,0.000000,0.000000,0.065867,0.062421,0.077182,0.079978
proposed,ballot_stuffing,0.1,True,high,30,True,6.950000,4.672000,6.490000,4.672000,1.818000,0.460000,0.719217,0.671940,0.671940,0.652060,0.849393,0.695300,0.454885,0.531895,0.454885,0.496763,0.076175,0.588984,0.592931,0.419754,0.755992,0.750060,0.730582,0.981848,0.545115,0.784777,0.060691,0.253772,0.338287,37.376000,0.719217,96.475218,50.000000,0.394374,0.607735,-0.213360,0.000000,0.000000,0.078372,0.072468,0.089462,0.091419
proposed,ballot_stuffing,0.1,True,high,31,True,7.004000,4.922000,6.738000,4.922000,1.816000,0.266000,0.729867,0.702262,0.702262,0.681130,0.856013,0.698908,0.469875,0.540340,0.469875,0.482207,0.075273,0.584014,0.605770,0.449105,0.755029,0.750071,0.734527,0.981909,0.530125,0.788649,0.062221,0.262024,0.352749,39.376000,0.729867,95.953251,50.000000,0.398856,0.379026,0.019830,0.000000,0.000000,0.074525,0.071613,0.085536,0.091654
proposed,ballot_stuffing,0.1,True,high,32,True,6.980000,4.844000,6.728000,4.844000,1.884000,0.252000,0.720874,0.694083,0.694083,0.673171,0.877139,0.696300,0.470539,0.531146,0.470539,0.481776,0.075925,0.579307,0.571960,0.450866,0.753288,0.749704,0.730227,0.981850,0.529461,0.785273,0.062244,0.265768,0.349332,38.752000,0.720874,97.333352,50.000000,0.410405,0.462635,-0.052230,0.000000,0.000000,0.073863,0.066377,0.082900,0.081198
proposed,ballot_stuffing,0.1,True,high,33,True,7.030000,4.824000,6.570000,4.824000,1.746000,0.460000,0.733336,0.685833,0.685833,0.665581,0.862808,0.695683,0.457965,0.533091,0.457965,0.483407,0.076079,0.583620,0.591086,0.424097,0.758229,0.751601,0.737136,0.981788,0.542035,0.790037,0.061242,0.258677,0.344382,38.592000,0.733336,96.627900,50.000000,0.355144,0.651412,-0.296269,0.000000,0.000000,0.069359,0.062063,0.079125,0.079937
proposed,ballot_stuffing,0.1,True,high,34,True,6.944000,4.826000,6.594000,4.826000,1.768000,0.350000,0.730874,0.695250,0.695250,0.674567,0.859663,0.695188,0.463324,0.536108,0.463324,0.492711,0.076203,0.589130,0.606312,0.436852,0.756830,0.753477,0.734470,0.981931,0.536676,0.787284,0.060483,0.256711,0.344325,38.608000,0.730874,95.380160,50.000000,0.388040,0.525499,-0.137460,0.000000,0.000000,0.069919,0.060364,0.078604,0.076054
proposed,ballot_stuffing,0.1,True,high,35,True,6.978000,4.784000,6.604000,4.784000,1.820000,0.374000,0.725048,0.686798,0.686798,0.666225,0.860421,0.705266,0.465180,0.535919,0.465180,0.477768,0.073684,0.580015,0.590548,0.436381,0.756471,0.751888,0.735827,0.981790,0.534820,0.787967,0.061483,0.256909,0.348959,38.272000,0.725048,96.653367,49.998000,0.384602,0.501628,-0.117026,0.000000,0.000000,0.070362,0.062345,0.077843,0.076298
proposed,ballot_stuffing,0.1,True,high,36,True,6.988000,4.780000,6.606000,4.780000,1.826000,0.382000,0.725343,0.684750,0.684750,0.664381,0.870834,0.703170,0.463792,0.536014,0.463792,0.471281,0.074208,0.576025,0.592478,0.435520,0.754805,0.751113,0.730397,0.981777,0.536208,0.785125,0.061355,0.261717,0.344677,38.240000,0.725343,97.037801,49.990000,0.432113,0.487487,-0.055373,0.000000,0.000000,0.076556,0.069580,0.088443,0.088119
proposed,ballot_stuffing,0.1,True,high,37,True,6.984000,4.940000,6.688000,4.940000,1.748000,0.296000,0.741167,0.708024,0.708024,0.686787,0.873434,0.711489,0.463984,0.535547,0.463984,0.481708,0.072128,0.582025,0.606406,0.441305,0.759338,0.750840,0.742819,0.981820,0.536016,0.796363,0.061925,0.262794,0.349908,39.520000,0.741167,96.920623,50.000000,0.410295,0.302889,0.107406,0.000000,0.000000,0.073993,0.066768,0.085226,0.085490
proposed,ballot_stuffing,0.1,True,high,38,True,7.004000,4.868000,6.702000,4.868000,1.834000,0.302000,0.726174,0.694429,0.694429,0.673461,0.866723,0.705061,0.473884,0.540780,0.473884,0.472027,0.073735,0.572715,0.578610,0.449983,0.754621,0.751162,0.733460,0.981746,0.526116,0.789982,0.062009,0.265742,0.350266,38.944000,0.726174,95.940223,50.000000,0.380779,0.380449,0.000330,0.000000,0.000000,0.068764,0.061231,0.084219,0.084148
proposed,ballot_stuffing,0.1,True,high,39,True,7.028000,4.890000,6.782000,4.890000,1.892000,0.246000,0.721348,0.695024,0.695024,0.673979,0.875816,0.702660,0.475257,0.539443,0.475257,0.481706,0.074335,0.585416,0.610345,0.456627,0.752571,0.749446,0.729633,0.981789,0.524743,0.786975,0.062764,0.266938,0.356677,39.120000,0.721348,96.882543,50.000000,0.374984,0.707267,-0.332283,0.000000,0.000000,0.071934,0.066382,0.082947,0.083353
proposed,ballot_stuffing,0.1,True,high,4,True,7.048000,4.950000,6.724000,4.950000,1.774000,0.324000,0.739000,0.703631,0.703631,0.682730,0.877107,0.703173,0.464796,0.540338,0.464796,0.478664,0.074207,0.581313,0.598635,0.439883,0.758475,0.753373,0.739071,0.981968,0.535204,0.792631,0.061740,0.263942,0.346344,39.600000,0.739000,96.894753,50.000000,0.416635,0.496305,-0.079670,0.000000,0.000000,0.070628,0.063786,0.079765,0.078372
proposed,ballot_stuffing,0.1,True,high,40,True,6.994000,4.730000,6.584000,4.730000,1.854000,0.410000,0.719302,0.676464,0.676464,0.656512,0.887803,0.711019,0.475628,0.547273,0.475628,0.463406,0.072245,0.571345,0.582086,0.444028,0.752693,0.751405,0.728665,0.981920,0.524372,0.785972,0.060913,0.257437,0.343292,37.840000,0.719302,95.855746,50.000000,0.354179,0.309910,0.044269,0.000000,0.000000,0.070021,0.062262,0.079637,0.077982
proposed,ballot_stuffing,0.1,True,high,41,True,7.000000,4.784000,6.688000,4.784000,1.904000,0.312000,0.714902,0.683179,0.683179,0.662697,0.888092,0.703608,0.470486,0.540902,0.470486,0.473372,0.074098,0.575777,0.587213,0.445970,0.753439,0.749858,0.730697,0.981897,0.529514,0.785195,0.061633,0.261051,0.349526,38.272000,0.714902,97.049452,50.000000,0.374144,0.346167,0.027977,0.000000,0.000000,0.076759,0.067487,0.086356,0.085081
proposed,ballot_stuffing,0.1,True,high,42,True,7.010000,4.818000,6.692000,4.818000,1.874000,0.318000,0.720145,0.687512,0.687512,0.666800,0.877870,0.706852,0.466144,0.536121,0.466144,0.473296,0.073287,0.572378,0.563039,0.442461,0.754290,0.752010,0.729019,0.981799,0.533856,0.784710,0.061507,0.263789,0.351933,38.544000,0.720145,95.222498,49.998000,0.420599,0.577608,-0.157009,0.000000,0.000000,0.075338,0.068376,0.083509,0.082252
proposed,ballot_stuffing,0.1,True,high,43,True,6.974000,4.730000,6.508000,4.730000,1.778000,0.466000,0.724774,0.676381,0.676381,0.656525,0.864378,0.694698,0.470821,0.540793,0.470821,0.476908,0.076325,0.578737,0.574740,0.435836,0.752181,0.751590,0.725929,0.981885,0.529179,0.781468,0.059808,0.255019,0.339566,37.840000,0.724774,96.355771,50.000000,0.419008,0.597027,-0.178019,0.000000,0.000000,0.074403,0.066813,0.083894,0.083003
proposed,ballot_stuffing,0.1,True,high,44,True,7.030000,4.862000,6.734000,4.862000,1.872000,0.296000,0.721533,0.691429,0.691429,0.670627,0.874754,0.709229,0.473310,0.542138,0.473310,0.466070,0.072693,0.568582,0.576587,0.450839,0.754090,0.750355,0.732240,0.981869,0.526690,0.789068,0.062036,0.265178,0.350505,38.896000,0.721533,96.595099,49.996000,0.377782,0.382349,-0.004567,0.000000,0.000000,0.075248,0.068283,0.086673,0.085965
proposed,ballot_stuffing,0.1,True,high,45,True,6.932000,4.944000,6.706000,4.944000,1.762000,0.226000,0.736033,0.712714,0.712714,0.691173,0.837083,0.706273,0.466511,0.534431,0.466511,0.473808,0.073432,0.574898,0.585694,0.448675,0.757203,0.752771,0.736411,0.981927,0.533489,0.791303,0.061450,0.263413,0.348030,39.552000,0.736033,96.385264,50.000000,0.416427,0.496587,-0.080160,0.000000,0.000000,0.066556,0.055975,0.074366,0.070221
proposed,ballot_stuffing,0.1,True,high,46,True,7.026000,4.922000,6.640000,4.922000,1.718000,0.386000,0.742055,0.700655,0.700655,0.679859,0.870771,0.704632,0.466071,0.542286,0.466071,0.478586,0.073842,0.581015,0.611482,0.436972,0.758944,0.753532,0.740801,0.981939,0.533929,0.794176,0.061365,0.258789,0.346309,39.376000,0.742055,95.949037,50.000000,0.360876,0.548966,-0.188090,0.000000,0.000000,0.069612,0.063095,0.078919,0.078950
proposed,ballot_stuffing,0.1,True,high,47,True,6.954000,4.758000,6.520000,4.758000,1.762000,0.432000,0.730193,0.683833,0.684100,0.663752,0.880657,0.705892,0.475390,0.544120,0.475390,0.485082,0.073527,0.590867,0.643323,0.440988,0.752321,0.749219,0.728517,0.981940,0.524610,0.787321,0.060192,0.254380,0.339079,38.064000,0.730193,96.291071,49.986000,0.379973,0.246937,0.133036,0.000000,0.000000,0.073344,0.064642,0.084136,0.082357
proposed,ballot_stuffing,0.1,True,high,48,True,6.980000,4.812000,6.564000,4.812000,1.752000,0.416000,0.736198,0.690940,0.690940,0.670631,0.876347,0.706804,0.473688,0.542229,0.473688,0.478465,0.073299,0.578008,0.592229,0.441090,0.752791,0.750525,0.728460,0.981940,0.526312,0.786338,0.060544,0.258391,0.339023,38.496000,0.736198,95.913416,50.000000,0.373757,0.478150,-0.104392,0.000000,0.000000,0.072316,0.061867,0.082567,0.080453
proposed,ballot_stuffing,0.1,True,high,49,True,6.958000,4.826000,6.596000,4.826000,1.770000,0.362000,0.731114,0.693345,0.693345,0.672612,0.870160,0.702622,0.469336,0.539987,0.469336,0.481481,0.074344,0.581181,0.594113,0.441191,0.754469,0.750516,0.732353,0.981780,0.530664,0.787042,0.060956,0.259700,0.346154,38.608000,0.731114,96.914452,49.974000,0.390939,0.381821,0.009118,0.000000,0.000000,0.066952,0.053699,0.074701,0.067541
proposed,ballot_stuffing,0.1,True,high,5,True,7.038000,4.948000,6.722000,4.948000,1.774000,0.316000,0.736345,0.703940,0.703940,0.682762,0.844988,0.697997,0.475546,0.543533,0.475546,0.489235,0.075501,0.592627,0.627798,0.451215,0.754383,0.749646,0.735317,0.981788,0.524454,0.790220,0.062160,0.263508,0.353388,39.584000,0.736345,96.781199,49.996000,0.381121,0.419475,-0.038354,0.000000,0.000000,0.075545,0.072735,0.085864,0.089103
proposed,ballot_stuffing,0.1,True,high,6,True,7.018000,4.830000,6.700000,4.830000,1.870000,0.318000,0.723183,0.689071,0.689071,0.668418,0.884708,0.691145,0.464041,0.536167,0.464041,0.485554,0.077214,0.585289,0.595773,0.439946,0.754350,0.750355,0.729666,0.981818,0.535959,0.784841,0.061970,0.263908,0.351278,38.640000,0.723183,96.622522,50.000000,0.369274,0.391843,-0.022569,0.000000,0.000000,0.071588,0.061680,0.082886,0.079016
proposed,ballot_stuffing,0.1,True,high,7,True,6.978000,4.982000,6.786000,4.982000,1.804000,0.192000,0.735162,0.714976,0.714976,0.693171,0.852049,0.701905,0.465821,0.530306,0.465821,0.481959,0.074524,0.578709,0.578810,0.451117,0.758339,0.753105,0.740407,0.981799,0.534179,0.791671,0.062819,0.266460,0.355432,39.856000,0.735162,95.779899,49.996000,0.415812,0.556109,-0.140297,0.000000,0.000000,0.076043,0.075619,0.088614,0.097816
proposed,ballot_stuffing,0.1,True,high,8,True,7.014000,4.904000,6.606000,4.904000,1.702000,0.408000,0.743217,0.699429,0.699429,0.678664,0.867612,0.699705,0.460678,0.537099,0.460678,0.483136,0.075074,0.583101,0.599710,0.430645,0.760203,0.753703,0.741774,0.981836,0.539322,0.794854,0.061071,0.259093,0.345670,39.232000,0.743217,95.944987,50.000000,0.347486,0.729989,-0.382504,0.000000,0.000000,0.065773,0.051678,0.073139,0.064881
proposed,ballot_stuffing,0.1,True,high,9,True,7.028000,4.752000,6.618000,4.752000,1.866000,0.408000,0.715386,0.675369,0.675607,0.655372,0.862413,0.700380,0.471014,0.540021,0.471014,0.475772,0.074905,0.581065,0.599758,0.438921,0.752957,0.748337,0.729348,0.981920,0.528986,0.787148,0.061279,0.256803,0.347327,38.016000,0.715386,97.065743,49.996000,0.389482,0.496584,-0.107103,0.000000,0.000000,0.072128,0.065825,0.082538,0.083328
