model,attack,fraction,defense,load,adaptive_mu,metric,mean,std,count,ci95_low,ci95_high
proposed,whitewashing,0.2,True,high,True,failed_interactions,2.482440,0.087589,50,2.458161,2.506719
proposed,whitewashing,0.2,True,high,True,blocked_privacy_interactions,0.174080,0.045231,50,0.161543,0.186617
proposed,whitewashing,0.2,True,high,True,cooperation_rate,0.635828,0.013131,50,0.632188,0.639468
proposed,whitewashing,0.2,True,high,True,task_completion_ratio,0.620635,0.014579,50,0.616594,0.624676
proposed,whitewashing,0.2,True,high,True,reliability_score,0.620671,0.014595,50,0.616626,0.624717
proposed,whitewashing,0.2,True,high,True,resource_efficiency,0.601686,0.014072,50,0.597786,0.605587
proposed,whitewashing,0.2,True,high,True,fairness_index,0.821724,0.009996,50,0.818953,0.824494
proposed,whitewashing,0.2,True,high,True,trust_stability_index,0.686754,0.007410,50,0.684700,0.688808
proposed,whitewashing,0.2,True,high,True,privacy_exposure_risk,0.458676,0.006679,50,0.456825,0.460528
proposed,whitewashing,0.2,True,high,True,candidate_privacy_risk,0.515513,0.005221,50,0.514066,0.516960
proposed,whitewashing,0.2,True,high,True,accepted_privacy_exposure,0.458676,0.006679,50,0.456825,0.460528
proposed,whitewashing,0.2,True,high,True,avg_trust,0.474222,0.011142,50,0.471133,0.477310
proposed,whitewashing,0.2,True,high,True,trust_variance,0.078311,0.001852,50,0.077798,0.078825
proposed,whitewashing,0.2,True,high,True,avg_preference,0.578017,0.008398,50,0.575689,0.580345
proposed,whitewashing,0.2,True,high,True,avg_reciprocity,0.572002,0.018180,50,0.566963,0.577041
proposed,whitewashing,0.2,True,high,True,avg_privacy_risk,0.445879,0.007276,50,0.443862,0.447896
proposed,whitewashing,0.2,True,high,True,avg_total_utility,0.740423,0.004034,50,0.739305,0.741542
proposed,whitewashing,0.2,True,high,True,avg_system_utility,0.744442,0.001947,50,0.743902,0.744981
proposed,whitewashing,0.2,True,high,True,avg_social_utility,0.694610,0.007861,50,0.692431,0.696789
proposed,whitewashing,0.2,True,high,True,avg_resource_utility,0.981830,0.000086,50,0.981806,0.981853
proposed,whitewashing,0.2,True,high,True,avg_privacy_utility,0.541323,0.006679,50,0.539472,0.543175
proposed,whitewashing,0.2,True,high,True,avg_incentive_utility,0.752505,0.005934,50,0.750860,0.754150
proposed,whitewashing,0.2,True,high,True,energy_consumed,0.063027,0.000608,50,0.062859,0.063196
proposed,whitewashing,0.2,True,high,True,bandwidth_consumed,0.267992,0.003224,50,0.267098,0.268885
proposed,whitewashing,0.2,True,high,True,compute_consumed,0.357630,0.003671,50,0.356612,0.358647
proposed,whitewashing,0.2,True,high,True,throughput_mbps,34.753280,0.826233,50,34.524260,34.982300
proposed,whitewashing,0.2,True,high,True,packet_delivery_ratio,0.635828,0.013131,50,0.632188,0.639468
proposed,whitewashing,0.2,True,high,True,e2e_delay_ms,96.377380,0.633599,50,96.201756,96.553005
proposed,whitewashing,0.2,True,high,True,active_nodes,49.995360,0.008509,50,49.993002,49.997718
proposed,whitewashing,0.2,True,high,True,reputation_honest,0.402573,0.032275,50,0.393627,0.411519
proposed,whitewashing,0.2,True,high,True,reputation_attacker,0.214361,0.013925,50,0.210501,0.218220
proposed,whitewashing,0.2,True,high,True,reputation_separation,0.188212,0.034433,50,0.178668,0.197757
proposed,whitewashing,0.2,True,high,True,attacker_defection_rate,0.978391,0.006363,50,0.976628,0.980155
proposed,whitewashing,0.2,True,high,True,whitewash_events,120.000000,0.000000,50,120.000000,120.000000
proposed,whitewashing,0.2,True,high,True,decision_distortion,0.072695,0.004933,50,0.071327,0.074062
proposed,whitewashing,0.2,True,high,True,decision_distortion_evidenced,0.065500,0.007262,50,0.063487,0.067513
proposed,whitewashing,0.2,True,high,True,decision_distortion_counterfactual,0.084034,0.005856,50,0.082411,0.085657
proposed,whitewashing,0.2,True,high,True,decision_distortion_counterfactual_evidenced,0.083916,0.009172,50,0.081374,0.086459
proposed,whitewashing,0.3,True,high,True,generated_tasks,7.003120,0.038556,50,6.992433,7.013807
proposed,whitewashing,0.3,True,high,True,completed_tasks,4.052160,0.095119,50,4.025794,4.078526
proposed,whitewashing,0.3,True,high,True,attempted_interactions,6.868160,0.053061,50,6.853452,6.882868
proposed,whitewashing,0.3,True,high,True,successful_cooperations,4.052160,0.095119,50,4.025794,4.078526
proposed,whitewashing,0.3,True,high,True,failed_interactions,2.816000,0.079143,50,2.794063,2.837937
proposed,whitewashing,0.3,True,high,True,blocked_privacy_interactions,0.134240,0.040599,50,0.122987,0.145493
proposed,whitewashing,0.3,True,high,True,cooperation_rate,0.589720,0.012209,50,0.586336,0.593104
proposed,whitewashing,0.3,True,high,True,task_completion_ratio,0.578760,0.012998,50,0.575157,0.582363
proposed,whitewashing,0.3,True,high,True,reliability_score,0.578818,0.012990,50,0.575218,0.582419
proposed,whitewashing,0.3,True,high,True,resource_efficiency,0.560995,0.012557,50,0.557514,0.564475
proposed,whitewashing,0.3,True,high,True,fairness_index,0.786260,0.012822,50,0.782706,0.789814
proposed,whitewashing,0.3,True,high,True,trust_stability_index,0.681044,0.009007,50,0.678547,0.683540
proposed,whitewashing,0.3,True,high,True,privacy_exposure_risk,0.455130,0.005237,50,0.453679,0.456582
proposed,whitewashing,0.3,True,high,True,candidate_privacy_risk,0.505706,0.004515,50,0.504455,0.506958
proposed,whitewashing,0.3,True,high,True,accepted_privacy_exposure,0.455130,0.005237,50,0.453679,0.456582
proposed,whitewashing,0.3,True,high,True,avg_trust,0.466604,0.009219,50,0.464049,0.469160
proposed,whitewashing,0.3,True,high,True,trust_variance,0.079739,0.002252,50,0.079115,0.080363
proposed,whitewashing,0.3,True,high,True,avg_preference,0.572508,0.006920,50,0.570590,0.574426
proposed,whitewashing,0.3,True,high,True,avg_reciprocity,0.552415,0.016068,50,0.547961,0.556869
proposed,whitewashing,0.3,True,high,True,avg_privacy_risk,0.445420,0.005995,50,0.443758,0.447082
proposed,whitewashing,0.3,True,high,True,avg_total_utility,0.732857,0.003347,50,0.731929,0.733785
proposed,whitewashing,0.3,True,high,True,avg_system_utility,0.740473,0.001887,50,0.739950,0.740996
proposed,whitewashing,0.3,True,high,True,avg_social_utility,0.675661,0.007021,50,0.673715,0.677607
proposed,whitewashing,0.3,True,high,True,avg_resource_utility,0.981821,0.000094,50,0.981795,0.981847
proposed,whitewashing,0.3,True,high,True,avg_privacy_utility,0.544870,0.005237,50,0.543418,0.546321
proposed,whitewashing,0.3,True,high,True,avg_incentive_utility,0.735449,0.005718,50,0.733864,0.737034
proposed,whitewashing,0.3,True,high,True,energy_consumed,0.063543,0.000567,50,0.063386,0.063701
proposed,whitewashing,0.3,True,high,True,bandwidth_consumed,0.269980,0.002891,50,0.269178,0.270781
proposed,whitewashing,0.3,True,high,True,compute_consumed,0.359643,0.003829,50,0.358581,0.360704
proposed,whitewashing,0.3,True,high,True,throughput_mbps,32.417280,0.760953,50,32.206355,32.628205
proposed,whitewashing,0.3,True,high,True,packet_delivery_ratio,0.589720,0.012209,50,0.586336,0.593104
proposed,whitewashing,0.3,True,high,True,e2e_delay_ms,96.176536,0.661281,50,95.993238,96.359833
proposed,whitewashing,0.3,True,high,True,active_nodes,49.992320,0.008594,50,49.989938,49.994702
proposed,whitewashing,0.3,True,high,True,reputation_honest,0.412406,0.029777,50,0.404152,0.420660
proposed,whitewashing,0.3,True,high,True,reputation_attacker,0.214596,0.013356,50,0.210894,0.218298
proposed,whitewashing,0.3,True,high,True,reputation_separation,0.197810,0.030802,50,0.189272,0.206348
proposed,whitewashing,0.3,True,high,True,attacker_defection_rate,0.979026,0.005770,50,0.977427,0.980625
proposed,whitewashing,0.3,True,high,True,whitewash_events,180.000000,0.000000,50,180.000000,180.000000
proposed,whitewashing,0.3,True,high,True,decision_distortion,0.072143,0.006050,50,0.070466,0.073820
proposed,whitewashing,0.3,True,high,True,decision_distortion_evidenced,0.065236,0.008656,50,0.062837,0.067636
proposed,whitewashing,0.3,True,high,True,decision_distortion_counterfactual,0.083823,0.007335,50,0.081790,0.085857
proposed,whitewashing,0.3,True,high,True,decision_distortion_counterfactual_evidenced,0.083488,0.010948,50,0.080453,0.086522
proposed,whitewashing,0.4,True,high,True,generated_tasks,7.000800,0.035592,50,6.990934,7.010666
proposed,whitewashing,0.4,True,high,True,completed_tasks,3.706800,0.098621,50,3.679464,3.734136
proposed,whitewashing,0.4,True,high,True,attempted_interactions,6.889640,0.042993,50,6.877723,6.901557
proposed,whitewashing,0.4,True,high,True,successful_cooperations,3.706800,0.098621,50,3.679464,3.734136
proposed,whitewashing,0.4,True,high,True,failed_interactions,3.182840,0.093948,50,3.156799,3.208881
proposed,whitewashing,0.4,True,high,True,blocked_privacy_interactions,0.110280,0.036138,50,0.100263,0.120297
proposed,whitewashing,0.4,True,high,True,cooperation_rate,0.537912,0.013778,50,0.534093,0.541731
proposed,whitewashing,0.4,True,high,True,task_completion_ratio,0.529614,0.014205,50,0.525677,0.533552
proposed,whitewashing,0.4,True,high,True,reliability_score,0.529675,0.014198,50,0.525740,0.533611
proposed,whitewashing,0.4,True,high,True,resource_efficiency,0.513324,0.013749,50,0.509513,0.517135
proposed,whitewashing,0.4,True,high,True,fairness_index,0.752406,0.015388,50,0.748141,0.756672
proposed,whitewashing,0.4,True,high,True,trust_stability_index,0.678106,0.010758,50,0.675124,0.681088
proposed,whitewashing,0.4,True,high,True,privacy_exposure_risk,0.449133,0.005328,50,0.447656,0.450610
proposed,whitewashing,0.4,True,high,True,candidate_privacy_risk,0.495103,0.003704,50,0.494076,0.496129
proposed,whitewashing,0.4,True,high,True,accepted_privacy_exposure,0.449133,0.005328,50,0.447656,0.450610
proposed,whitewashing,0.4,True,high,True,avg_trust,0.454906,0.011677,50,0.451670,0.458143
proposed,whitewashing,0.4,True,high,True,trust_variance,0.080473,0.002690,50,0.079728,0.081219
proposed,whitewashing,0.4,True,high,True,avg_preference,0.563782,0.009256,50,0.561216,0.566347
proposed,whitewashing,0.4,True,high,True,avg_reciprocity,0.525852,0.019207,50,0.520528,0.531176
proposed,whitewashing,0.4,True,high,True,avg_privacy_risk,0.441372,0.005735,50,0.439783,0.442962
proposed,whitewashing,0.4,True,high,True,avg_total_utility,0.725428,0.003363,50,0.724495,0.726360
proposed,whitewashing,0.4,True,high,True,avg_system_utility,0.736843,0.001657,50,0.736384,0.737302
proposed,whitewashing,0.4,True,high,True,avg_social_utility,0.655599,0.007036,50,0.653649,0.657549
proposed,whitewashing,0.4,True,high,True,avg_resource_utility,0.981821,0.000085,50,0.981797,0.981844
proposed,whitewashing,0.4,True,high,True,avg_privacy_utility,0.550867,0.005328,50,0.549390,0.552344
proposed,whitewashing,0.4,True,high,True,avg_incentive_utility,0.717674,0.005707,50,0.716092,0.719256
proposed,whitewashing,0.4,True,high,True,energy_consumed,0.063675,0.000520,50,0.063531,0.063819
proposed,whitewashing,0.4,True,high,True,bandwidth_consumed,0.270635,0.002541,50,0.269930,0.271339
proposed,whitewashing,0.4,True,high,True,compute_consumed,0.360961,0.003232,50,0.360065,0.361857
proposed,whitewashing,0.4,True,high,True,throughput_mbps,29.654400,0.788966,50,29.435710,29.873090
proposed,whitewashing,0.4,True,high,True,packet_delivery_ratio,0.537912,0.013778,50,0.534093,0.541731
proposed,whitewashing,0.4,True,high,True,e2e_delay_ms,95.666060,0.887779,50,95.419980,95.912140
proposed,whitewashing,0.4,True,high,True,active_nodes,49.988440,0.014503,50,49.984420,49.992460
proposed,whitewashing,0.4,True,high,True,reputation_honest,0.412742,0.034126,50,0.403283,0.422201
proposed,whitewashing,0.4,True,high,True,reputation_attacker,0.212895,0.008757,50,0.210468,0.215323
proposed,whitewashing,0.4,True,high,True,reputation_separation,0.199847,0.033188,50,0.190647,0.209046
proposed,whitewashing,0.4,True,high,True,attacker_defection_rate,0.978774,0.004908,50,0.977414,0.980135
proposed,whitewashing,0.4,True,high,True,whitewash_events,240.000000,0.000000,50,240.000000,240.000000
proposed,whitewashing,0.4,True,high,True,decision_distortion,0.071247,0.007460,50,0.069180,0.073315
proposed,whitewashing,0.4,True,high,True,decision_distortion_evidenced,0.063868,0.010404,50,0.060984,0.066752
proposed,whitewashing,0.4,True,high,True,decision_distortion_counterfactual,0.083138,0.009188,50,0.080591,0.085684
proposed,whitewashing,0.4,True,high,True,decision_distortion_counterfactual_evidenced,0.081749,0.013139,50,0.078107,0.085391
standard_marl_no_social,bad_mouthing,0.1,True,high,True,generated_tasks,7.004760,0.035361,50,6.994958,7.014562
standard_marl_no_social,bad_mouthing,0.1,True,high,True,completed_tasks,4.927160,0.056554,50,4.911484,4.942836
standard_marl_no_social,bad_mouthing,0.1,True,high,True,attempted_interactions,7.004760,0.035361,50,6.994958,7.014562
standard_marl_no_social,bad_mouthing,0.1,True,high,True,successful_cooperations,4.927160,0.056554,50,4.911484,4.942836
standard_marl_no_social,bad_mouthing,0.1,True,high,True,failed_interactions,2.077600,0.060511,50,2.060827,2.094373
standard_marl_no_social,bad_mouthing,0.1,True,high,True,blocked_privacy_interactions,0.000000,0.000000,50,0.000000,0.000000
standard_marl_no_social,bad_mouthing,0.1,True,high,True,cooperation_rate,0.703429,0.008255,50,0.701141,0.705717
standard_marl_no_social,bad_mouthing,0.1,True,high,True,task_completion_ratio,0.703429,0.008255,50,0.701141,0.705717
standard_marl_no_social,bad_mouthing,0.1,True,high,True,reliability_score,0.703429,0.008255,50,0.701141,0.705717
standard_marl_no_social,bad_mouthing,0.1,True,high,True,resource_efficiency,0.681512,0.008008,50,0.679292,0.683732
standard_marl_no_social,bad_mouthing,0.1,True,high,True,fairness_index,0.927209,0.008699,50,0.924798,0.929620
standard_marl_no_social,bad_mouthing,0.1,True,high,True,trust_stability_index,0.743088,0.006791,50,0.741206,0.744971
standard_marl_no_social,bad_mouthing,0.1,True,high,True,privacy_exposure_risk,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,bad_mouthing,0.1,True,high,True,candidate_privacy_risk,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,bad_mouthing,0.1,True,high,True,accepted_privacy_exposure,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,bad_mouthing,0.1,True,high,True,avg_trust,0.617351,0.007527,50,0.615265,0.619437
standard_marl_no_social,bad_mouthing,0.1,True,high,True,trust_variance,0.064228,0.001698,50,0.063757,0.064699
standard_marl_no_social,bad_mouthing,0.1,True,high,True,avg_preference,0.661144,0.005267,50,0.659684,0.662604
standard_marl_no_social,bad_mouthing,0.1,True,high,True,avg_reciprocity,0.703247,0.011688,50,0.700007,0.706487
standard_marl_no_social,bad_mouthing,0.1,True,high,True,avg_privacy_risk,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,bad_mouthing,0.1,True,high,True,avg_total_utility,0.861462,0.001435,50,0.861064,0.861859
standard_marl_no_social,bad_mouthing,0.1,True,high,True,avg_system_utility,0.735256,0.001107,50,0.734950,0.735563
standard_marl_no_social,bad_mouthing,0.1,True,high,True,avg_social_utility,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,bad_mouthing,0.1,True,high,True,avg_resource_utility,0.981829,0.000095,50,0.981803,0.981855
standard_marl_no_social,bad_mouthing,0.1,True,high,True,avg_privacy_utility,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,bad_mouthing,0.1,True,high,True,avg_incentive_utility,0.599537,0.000210,50,0.599479,0.599595
standard_marl_no_social,bad_mouthing,0.1,True,high,True,energy_consumed,0.064840,0.000514,50,0.064698,0.064983
standard_marl_no_social,bad_mouthing,0.1,True,high,True,bandwidth_consumed,0.275117,0.002515,50,0.274420,0.275814
standard_marl_no_social,bad_mouthing,0.1,True,high,True,compute_consumed,0.366565,0.003389,50,0.365625,0.367504
standard_marl_no_social,bad_mouthing,0.1,True,high,True,throughput_mbps,39.417280,0.452434,50,39.291872,39.542688
standard_marl_no_social,bad_mouthing,0.1,True,high,True,packet_delivery_ratio,0.703429,0.008255,50,0.701141,0.705717
standard_marl_no_social,bad_mouthing,0.1,True,high,True,e2e_delay_ms,94.232734,0.626924,50,94.058960,94.406508
standard_marl_no_social,bad_mouthing,0.1,True,high,True,active_nodes,50.000000,0.000000,50,50.000000,50.000000
standard_marl_no_social,bad_mouthing,0.1,True,high,True,reputation_honest,0.692999,0.029145,50,0.684921,0.701078
standard_marl_no_social,bad_mouthing,0.1,True,high,True,reputation_attacker,0.761463,0.091198,50,0.736184,0.786742
standard_marl_no_social,bad_mouthing,0.1,True,high,True,reputation_separation,-0.068464,0.100579,50,-0.096343,-0.040585
standard_marl_no_social,bad_mouthing,0.1,True,high,True,attacker_defection_rate,0.000000,0.000000,50,0.000000,0.000000
standard_marl_no_social,bad_mouthing,0.1,True,high,True,decision_distortion,0.078257,0.004507,50,0.077007,0.079506
standard_marl_no_social,bad_mouthing,0.1,True,high,True,decision_distortion_evidenced,0.063367,0.005932,50,0.061723,0.065011
standard_marl_no_social,bad_mouthing,0.1,True,high,True,decision_distortion_counterfactual,0.088680,0.005533,50,0.087146,0.090214
standard_marl_no_social,bad_mouthing,0.1,True,high,True,decision_distortion_counterfactual_evidenced,0.081135,0.008714,50,0.078720,0.083550
standard_marl_no_social,bad_mouthing,0.2,True,high,True,generated_tasks,7.004760,0.035361,50,6.994958,7.014562
standard_marl_no_social,bad_mouthing,0.2,True,high,True,completed_tasks,4.927160,0.056554,50,4.911484,4.942836
standard_marl_no_social,bad_mouthing,0.2,True,high,True,attempted_interactions,7.004760,0.035361,50,6.994958,7.014562
standard_marl_no_social,bad_mouthing,0.2,True,high,True,successful_cooperations,4.927160,0.056554,50,4.911484,4.942836
standard_marl_no_social,bad_mouthing,0.2,True,high,True,failed_interactions,2.077600,0.060511,50,2.060827,2.094373
standard_marl_no_social,bad_mouthing,0.2,True,high,True,blocked_privacy_interactions,0.000000,0.000000,50,0.000000,0.000000
standard_marl_no_social,bad_mouthing,0.2,True,high,True,cooperation_rate,0.703429,0.008255,50,0.701141,0.705717
standard_marl_no_social,bad_mouthing,0.2,True,high,True,task_completion_ratio,0.703429,0.008255,50,0.701141,0.705717
standard_marl_no_social,bad_mouthing,0.2,True,high,True,reliability_score,0.703429,0.008255,50,0.701141,0.705717
standard_marl_no_social,bad_mouthing,0.2,True,high,True,resource_efficiency,0.681512,0.008008,50,0.679292,0.683732
standard_marl_no_social,bad_mouthing,0.2,True,high,True,fairness_index,0.927209,0.008699,50,0.924798,0.929620
standard_marl_no_social,bad_mouthing,0.2,True,high,True,trust_stability_index,0.743088,0.006791,50,0.741206,0.744971
standard_marl_no_social,bad_mouthing,0.2,True,high,True,privacy_exposure_risk,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,bad_mouthing,0.2,True,high,True,candidate_privacy_risk,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,bad_mouthing,0.2,True,high,True,accepted_privacy_exposure,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,bad_mouthing,0.2,True,high,True,avg_trust,0.617351,0.007527,50,0.615265,0.619437
standard_marl_no_social,bad_mouthing,0.2,True,high,True,trust_variance,0.064228,0.001698,50,0.063757,0.064699
standard_marl_no_social,bad_mouthing,0.2,True,high,True,avg_preference,0.661144,0.005267,50,0.659684,0.662604
standard_marl_no_social,bad_mouthing,0.2,True,high,True,avg_reciprocity,0.703247,0.011688,50,0.700007,0.706487
standard_marl_no_social,bad_mouthing,0.2,True,high,True,avg_privacy_risk,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,bad_mouthing,0.2,True,high,True,avg_total_utility,0.861462,0.001435,50,0.861064,0.861859
standard_marl_no_social,bad_mouthing,0.2,True,high,True,avg_system_utility,0.735256,0.001107,50,0.734950,0.735563
standard_marl_no_social,bad_mouthing,0.2,True,high,True,avg_social_utility,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,bad_mouthing,0.2,True,high,True,avg_resource_utility,0.981829,0.000095,50,0.981803,0.981855
standard_marl_no_social,bad_mouthing,0.2,True,high,True,avg_privacy_utility,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,bad_mouthing,0.2,True,high,True,avg_incentive_utility,0.599537,0.000210,50,0.599479,0.599595
standard_marl_no_social,bad_mouthing,0.2,True,high,True,energy_consumed,0.064840,0.000514,50,0.064698,0.064983
standard_marl_no_social,bad_mouthing,0.2,True,high,True,bandwidth_consumed,0.275117,0.002515,50,0.274420,0.275814
standard_marl_no_social,bad_mouthing,0.2,True,high,True,compute_consumed,0.366565,0.003389,50,0.365625,0.367504
standard_marl_no_social,bad_mouthing,0.2,True,high,True,throughput_mbps,39.417280,0.452434,50,39.291872,39.542688
standard_marl_no_social,bad_mouthing,0.2,True,high,True,packet_delivery_ratio,0.703429,0.008255,50,0.701141,0.705717
standard_marl_no_social,bad_mouthing,0.2,True,high,True,e2e_delay_ms,94.232734,0.626924,50,94.058960,94.406508
standard_marl_no_social,bad_mouthing,0.2,True,high,True,active_nodes,50.000000,0.000000,50,50.000000,50.000000
standard_marl_no_social,bad_mouthing,0.2,True,high,True,reputation_honest,0.597244,0.038097,50,0.586684,0.607804
standard_marl_no_social,bad_mouthing,0.2,True,high,True,reputation_attacker,0.767021,0.052671,50,0.752422,0.781621
standard_marl_no_social,bad_mouthing,0.2,True,high,True,reputation_separation,-0.169777,0.068081,50,-0.188648,-0.150906
standard_marl_no_social,bad_mouthing,0.2,True,high,True,attacker_defection_rate,0.000000,0.000000,50,0.000000,0.000000
standard_marl_no_social,bad_mouthing,0.2,True,high,True,decision_distortion,0.080402,0.005330,50,0.078925,0.081880
standard_marl_no_social,bad_mouthing,0.2,True,high,True,decision_distortion_evidenced,0.069297,0.007562,50,0.067201,0.071393
standard_marl_no_social,bad_mouthing,0.2,True,high,True,decision_distortion_counterfactual,0.092144,0.006338,50,0.090387,0.093900
standard_marl_no_social,bad_mouthing,0.2,True,high,True,decision_distortion_counterfactual_evidenced,0.089409,0.010766,50,0.086425,0.092393
standard_marl_no_social,bad_mouthing,0.3,True,high,True,generated_tasks,7.004760,0.035361,50,6.994958,7.014562
standard_marl_no_social,bad_mouthing,0.3,True,high,True,completed_tasks,4.927160,0.056554,50,4.911484,4.942836
standard_marl_no_social,bad_mouthing,0.3,True,high,True,attempted_interactions,7.004760,0.035361,50,6.994958,7.014562
standard_marl_no_social,bad_mouthing,0.3,True,high,True,successful_cooperations,4.927160,0.056554,50,4.911484,4.942836
standard_marl_no_social,bad_mouthing,0.3,True,high,True,failed_interactions,2.077600,0.060511,50,2.060827,2.094373
standard_marl_no_social,bad_mouthing,0.3,True,high,True,blocked_privacy_interactions,0.000000,0.000000,50,0.000000,0.000000
standard_marl_no_social,bad_mouthing,0.3,True,high,True,cooperation_rate,0.703429,0.008255,50,0.701141,0.705717
standard_marl_no_social,bad_mouthing,0.3,True,high,True,task_completion_ratio,0.703429,0.008255,50,0.701141,0.705717
standard_marl_no_social,bad_mouthing,0.3,True,high,True,reliability_score,0.703429,0.008255,50,0.701141,0.705717
standard_marl_no_social,bad_mouthing,0.3,True,high,True,resource_efficiency,0.681512,0.008008,50,0.679292,0.683732
standard_marl_no_social,bad_mouthing,0.3,True,high,True,fairness_index,0.927209,0.008699,50,0.924798,0.929620
standard_marl_no_social,bad_mouthing,0.3,True,high,True,trust_stability_index,0.743088,0.006791,50,0.741206,0.744971
standard_marl_no_social,bad_mouthing,0.3,True,high,True,privacy_exposure_risk,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,bad_mouthing,0.3,True,high,True,candidate_privacy_risk,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,bad_mouthing,0.3,True,high,True,accepted_privacy_exposure,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,bad_mouthing,0.3,True,high,True,avg_trust,0.617351,0.007527,50,0.615265,0.619437
standard_marl_no_social,bad_mouthing,0.3,True,high,True,trust_variance,0.064228,0.001698,50,0.063757,0.064699
standard_marl_no_social,bad_mouthing,0.3,True,high,True,avg_preference,0.661144,0.005267,50,0.659684,0.662604
standard_marl_no_social,bad_mouthing,0.3,True,high,True,avg_reciprocity,0.703247,0.011688,50,0.700007,0.706487
standard_marl_no_social,bad_mouthing,0.3,True,high,True,avg_privacy_risk,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,bad_mouthing,0.3,True,high,True,avg_total_utility,0.861462,0.001435,50,0.861064,0.861859
standard_marl_no_social,bad_mouthing,0.3,True,high,True,avg_system_utility,0.735256,0.001107,50,0.734950,0.735563
standard_marl_no_social,bad_mouthing,0.3,True,high,True,avg_social_utility,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,bad_mouthing,0.3,True,high,True,avg_resource_utility,0.981829,0.000095,50,0.981803,0.981855
standard_marl_no_social,bad_mouthing,0.3,True,high,True,avg_privacy_utility,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,bad_mouthing,0.3,True,high,True,avg_incentive_utility,0.599537,0.000210,50,0.599479,0.599595
standard_marl_no_social,bad_mouthing,0.3,True,high,True,energy_consumed,0.064840,0.000514,50,0.064698,0.064983
standard_marl_no_social,bad_mouthing,0.3,True,high,True,bandwidth_consumed,0.275117,0.002515,50,0.274420,0.275814
standard_marl_no_social,bad_mouthing,0.3,True,high,True,compute_consumed,0.366565,0.003389,50,0.365625,0.367504
standard_marl_no_social,bad_mouthing,0.3,True,high,True,throughput_mbps,39.417280,0.452434,50,39.291872,39.542688
standard_marl_no_social,bad_mouthing,0.3,True,high,True,packet_delivery_ratio,0.703429,0.008255,50,0.701141,0.705717
standard_marl_no_social,bad_mouthing,0.3,True,high,True,e2e_delay_ms,94.232734,0.626924,50,94.058960,94.406508
standard_marl_no_social,bad_mouthing,0.3,True,high,True,active_nodes,50.000000,0.000000,50,50.000000,50.000000
standard_marl_no_social,bad_mouthing,0.3,True,high,True,reputation_honest,0.484986,0.045465,50,0.472384,0.497588
standard_marl_no_social,bad_mouthing,0.3,True,high,True,reputation_attacker,0.763589,0.045526,50,0.750970,0.776208
standard_marl_no_social,bad_mouthing,0.3,True,high,True,reputation_separation,-0.278603,0.071369,50,-0.298385,-0.258820
standard_marl_no_social,bad_mouthing,0.3,True,high,True,attacker_defection_rate,0.000000,0.000000,50,0.000000,0.000000
standard_marl_no_social,bad_mouthing,0.3,True,high,True,decision_distortion,0.085508,0.005930,50,0.083864,0.087152
standard_marl_no_social,bad_mouthing,0.3,True,high,True,decision_distortion_evidenced,0.076892,0.007899,50,0.074702,0.079081
standard_marl_no_social,bad_mouthing,0.3,True,high,True,decision_distortion_counterfactual,0.100387,0.007288,50,0.098367,0.102407
standard_marl_no_social,bad_mouthing,0.3,True,high,True,decision_distortion_counterfactual_evidenced,0.102338,0.011373,50,0.099185,0.105490
standard_marl_no_social,bad_mouthing,0.4,True,high,True,generated_tasks,7.004760,0.035361,50,6.994958,7.014562
standard_marl_no_social,bad_mouthing,0.4,True,high,True,completed_tasks,4.927160,0.056554,50,4.911484,4.942836
standard_marl_no_social,bad_mouthing,0.4,True,high,True,attempted_interactions,7.004760,0.035361,50,6.994958,7.014562
standard_marl_no_social,bad_mouthing,0.4,True,high,True,successful_cooperations,4.927160,0.056554,50,4.911484,4.942836
standard_marl_no_social,bad_mouthing,0.4,True,high,True,failed_interactions,2.077600,0.060511,50,2.060827,2.094373
standard_marl_no_social,bad_mouthing,0.4,True,high,True,blocked_privacy_interactions,0.000000,0.000000,50,0.000000,0.000000
standard_marl_no_social,bad_mouthing,0.4,True,high,True,cooperation_rate,0.703429,0.008255,50,0.701141,0.705717
standard_marl_no_social,bad_mouthing,0.4,True,high,True,task_completion_ratio,0.703429,0.008255,50,0.701141,0.705717
standard_marl_no_social,bad_mouthing,0.4,True,high,True,reliability_score,0.703429,0.008255,50,0.701141,0.705717
